med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
病院,25,0100015,独立行政法人地域医,〒520－0846,077-537-3101,独立行政法人地,中川義久,,273,昭32.7.1,274_2026.7_kikanzentai_shiga_sikaheisetu.pdf
病院,25,0130018,療機能推進機構滋,大津市富士見台１６番１号,,域医療機能推進機構理事長山本修一,,内　呼内　循環器　内科　消化器内科　血液内科　糖尿　病内科　腎臓内科　神内　外　呼外　心外　乳腺外科　整外　脳外　形　外　精　小　皮　ひ　産婦　眼　耳　い　リハ　放　救　命　歯　歯外　麻　緩和ケア内科,37,更新,274_2026.7_kikanzentai_shiga_sikaheisetu.pdf
病院,25,0100155,大津赤十字病院,〒520－,077-522-4131,0046大津市長等一丁目１番３５号日本赤十字社社長清家篤,小川修,地域支援　内科、糖尿・内分　泌内科、血液内科　リウ　精　脳内　呼内　消化器内　科　循環器内科　腎臓内科　小児科　、新生児内科　外　科、消化器外科、　乳腺外科　肝臓外　科、膵臓外科、胆　のう外科　整外　形外　脳外　呼外　心外　小外　皮　ひ　産婦　眼　耳鼻咽喉科、頭頚　部外科　救命　緩　和ケア内科　病理　リハ　放　麻　歯外,602,昭32.9.1,274_2026.7_kikanzentai_shiga_sikaheisetu.pdf
診療所,25,0101195,医療法人石場診療,〒520－0805大津市石場９番６号,077-522-7776,医療法人石場診療所理事長尾辻りさ,尾辻りさ,内　外　皮　肛門　内科、腎臓内科,,昭36.3.20,273_2026.7_kikanzentai_shiga_ika.pdf
病院,25,0101526,医療法人明和会琵,〒520－0113大津市坂本一丁目８番５号,077-578-2023,医療法人明和会理事長石田展弥,石田展弥,精　内,271,昭39.9.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0102292,滋賀県職員診療所,〒520－0044大津市京町四丁目１番１号,,地方職員共済組合滋賀県支部支部長三日月大造,北岸尚,内,,昭49.10.19,273_2026.7_kikanzentai_shiga_ika.pdf
病院,25,0102599,医療法人華頂会琵,〒520－2144大津市大萱七丁目７番２号,077-545-9191,医療法人華頂会理事長加藤英材,有村哲朗,療養病床　内　呼内　循環器　内科　消化器内科　糖尿病内科　腎　臓内科　透析　神　内　外　消化器外　科　整外　脳外　皮　ひ　リハ　放,150,昭53.1.13,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0102615,為我井医院,〒520－0224大津市向陽町１番５号,077-573-1138,為我井道子,為我井道子,内　小　外,,昭53.5.10,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0102797,田中診療所,〒520－0105大津市下坂本六丁目１２番２４号,077-578-0126,田中善八,田中善八,内　アレ　リウ,,昭56.1.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103050,村田内科小児科クリ,〒520－0802大津市馬場二丁目６番２０号,077-526-3557,村田安雄,村田安雄,内　小　消　循,,昭58.12.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103167,山元医院眼科皮膚科,〒520－0241大津市今堅田二丁目２６番２０号,077-572-1166,山元力雄,山元力雄,眼　皮,,昭60.4.22,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103324,におの浜クリニック,〒520－0801大津市におの浜二丁目２番６号,077-523-3757,村田思良,村田思良,精　心内　内,,昭62.6.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103357,かとう医院,〒520－2145大津市大将軍三丁目８番１６号,077-544-1011,加藤孝和,加藤孝和,内　循,,昭62.9.7,273_2026.7_kikanzentai_shiga_ika.pdf
病院,25,0103431,医療法人社団瀬田,〒520－2142大津市玉野浦４番２１号,077-543-1441,医療法人社団瀬田川病院理事長青木泰亮,青木浄亮,精　神内　内,276,昭63.8.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103506,大津市国民健康保険,〒520－0475大津市葛川坊村町２３７番地３３,077-599-2003,大津市大津市長佐藤健司,藤田義嗣,内　整外,,昭63.12.15,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103522,金田医院,〒520－0865大津市南郷一丁目７番１号,077-534-1134,金田吉正,金田吉正,内　外　胃　小　皮,,昭63.12.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103571,坂本民主診療所,〒520－0113大津市坂本六丁目２５番３０号,077-579-7121,医療法人滋賀勤労者保健会理事長今村浩,今村浩,内　小　整外　放,,平元.4.3,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103589,医療法人社団ローズ,〒520－0222大津市花園町１番１号,077-573-5388,医療法人社団ローズ診療所理事長青地一,青地一,外　内　胃　整外,,平元.4.1,273_2026.7_kikanzentai_shiga_ika.pdf
病院,25,0103605,医療法人弘英会琵,〒520－0232,077-573-4321,医療法人弘英,小椋英司,,147,平元.6.1,274_2026.7_kikanzentai_shiga_sikaheisetu.pdf
病院,25,0133608,琶湖大橋病院,大津市真野五丁目１番２９号,,会理事長小椋英司,,療養病床　内　外　消化器内　科　循環器内科　呼内　糖尿病内科　、腎臓内科　透析　脳内　老年内科　整外　脳外　呼　外　心外　ひ　皮　眼　肛門外科　放　リハ　麻　歯　小歯　歯外,52,更新,274_2026.7_kikanzentai_shiga_sikaheisetu.pdf
診療所,25,0103639,饗庭医院,〒520－0102大津市苗鹿二丁目３４番１５号,077-578-1231,饗庭昭彦,饗庭昭彦,内　消化器内科,,平元.7.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103670,医療法人明和会び,〒520－0232大津市真野一丁目１２番２３号,077-573-4800,医療法人明和会理事長石田展弥,相宗守,精　内,,平元.11.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103704,医療法人社団瀬田ク,〒520－2153大津市一里山三丁目１番５号,077-545-3945,医療法人社団瀬田クリニック理事長西尾利二,西尾利二,内,,平2.1.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103712,医療法人社団エルシ,〒520－0112大津市日吉台四丁目１５番１号,077-579-3833,医療法人社団エルシーエー理事長河村準奎,河村柾仁,内　消化器内科　療養病床　リハ,,平2.1.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103746,よしだクリニック,〒520－0242大津市本堅田三丁目１８番３号,077-573-2111,吉田隆行,吉田隆行,外　内　胃　整外,,平2.3.1,273_2026.7_kikanzentai_shiga_ika.pdf
診療所,25,0103803,仰木の里クリニック,〒520－0246大津市仰木の里一丁目１４番７号,077-573-2330,村田敏彦,村田敏彦,消　放　内,,平2.8.6,273_2026.7_kikanzentai_shiga_ika.pdf
