med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,08,0112714,河和田皮膚科クリニック,水戸市河和田町８２０－３,029-253-6911,医療法人河和田皮膚科クリニック　理事長　加藤　晃,加藤　晃,皮,,平8. 9. 1,ika
診療所,08,0112730,医療法人　坂本内科医院,水戸市見川２－１９２－３,029-241-3939,医療法人坂本内科医院　理事長　坂本　浩一,坂本　浩一,一般　療養　内　呼　消　循,,平8. 10. 1,ika
診療所,08,0112748,鈴木眼科医院,水戸市城南２－４－１１,029-222-4488,鈴木　庸一,鈴木　庸一,一般　眼,,平8. 11. 1,ika
診療所,08,0112763,医療法人　森医院,水戸市見和１－３２１－１,029-226-3555,医療法人森医院　理事長　森　雅史,森　雅史,皮,,平9. 1. 1,ika
病院,08,0112771,大橋病院,水戸市見川町２１３１－１５６０,029-240-3300,医療法人大橋会　理事長　大橋　昭,大橋　昭,一般　内　外　眼　他,,平9. 3. 1,ika
診療所,08,0112805,原外科医院,水戸市東台１－１２－１３,029-221-3080,医療法人社団南陽会　理事長　原　毅,原　毅,外　胃　消　循　整外　心外　皮　ひ　こう,,平9. 4. 1,ika
診療所,08,0112813,皆川整形外科医院,水戸市千波町９０１－１,029-243-3102,医療法人皆川整形外科医院　理事長　皆川　敦,皆川　敦,整外　内　リハ,,平9. 4. 1,ika
診療所,08,0112920,医療法人徳仁会　丸山小児科・皮フ科,水戸市南町２－３－３１,029-221-2336,医療法人　徳仁会　理事長　丸山　剛志,丸山　剛志,小　皮,,平10. 2. 1,ika
診療所,08,0112953,医療法人　笠原中央クリニック,水戸市笠原町５６５ー７,029-244-6011,医療法人　笠原中央クリニック　理事長　大久保　秀樹,鈴木　英一郎,内　胃　小　リハ　アレ,,平10. 5. 1,ika
診療所,08,0112979,川上医院,水戸市河和田町字高野坪８６２,029-255-3791,医療法人　川上医院　理事長　川上　俊幸,川上　俊幸,内　神内,,平10. 6. 1,ika
診療所,08,0112987,ときわクリニック,水戸市袴塚１－１－２４,029-232-3177,鈴木　正之,鈴木　正之,皮,,平10. 8. 1,ika
診療所,08,0112995,河内クリニック,水戸市金町３－１－１７,029-222-3000,河内　重人,河内　重人,内　呼　消　皮,,平10. 8. 1,ika
診療所,08,0113001,酒門診療所,水戸市酒門町字中千束１５７７－１０,029-240-1060,医療法人　南山会　理事長　大野　一樹,清水　文雄,精　神　心内　児童精神科,,平10. 8. 1,ika
診療所,08,0113027,さいとう内科,水戸市東野町４９１－１２,029-248-7457,医療法人　さいとう内科　理事長　斉藤　智彦,斉藤　智彦,内　神内　胃　循,,平10. 10. 1,ika
診療所,08,0113050,植野産婦人科医院,水戸市五軒町２－３－７,029-221-2513,医療法人社団　植野産婦人科医院　理事長　植野　信水,植野　信水,一般　産　婦,,平10. 10. 1,ika
診療所,08,0113076,平須クリニック,水戸市平須町字向井原１４３１,029-305-1414,医療法人社団　大清会　理事長　橋本　龍二,村島　理香,内　精,,平11. 4. 1,ika
診療所,08,0113118,茨城県職員診療所,水戸市笠原町９７８ー６,029-301-1111,茨城県知事　大井川　和彦,丸山　慧,内,,平11. 4. 1,ika
診療所,08,0113126,内科　石川医院,水戸市緑町１－８－２１,029-233-2236,石川　至,石川　至,内,,平11. 5. 1,ika
診療所,08,0113134,葉梨外科内科,水戸市元吉田町３７６ー８,029-247-2232,葉梨　圭美,葉梨　圭美,胃　外　皮　内　リハ,,平11. 7. 1,ika
診療所,08,0113175,医療法人田中内科医院,水戸市千波町２２６７ー２,029-243-3539,医療法人田中内科医院　理事長　田中　剛,田中　政道,内　小　胃,,平11. 10. 1,ika
診療所,08,0113209,藤沢整形外科クリニック,水戸市米沢町９８ー８,029-247-6833,医療法人藤沢整形外科クリニック　理事長　藤澤　裕幸,藤澤　裕幸,整外　リハ,,平11. 10. 12,ika
診療所,08,0113266,かさの小児クリニック,水戸市袴塚３ー１ー１５,029-222-3322,医療法人　かさの小児クリニック　理事長　笠野　保夫,笠野　保夫,小　アレ　皮　内,,平12. 4. 1,ika
病院,08,0113274,岩崎病院,水戸市笠原町１６６４ー２,029-241-8700,医療法人岩崎病院　理事長　岩﨑　秀生,岩﨑　秀生,一般　内　産婦　外　小　消内,,平12. 4. 1,ika
診療所,08,0113290,宮川内科クリニック,水戸市泉町２－３－２中央ビル７階,029-302-5220,宮川　隆敏,宮川　隆敏,内　呼　消　放,,平12. 7. 1,ika
診療所,08,0113324,みなみ赤塚クリニック,水戸市河和田町４９４０,029-257-6060,医療法人永和会　理事長　高橋　秀夫,高橋　秀夫,内　他,,平12. 9. 1,ika
診療所,08,0113340,秋山クリニック,水戸市中丸町６０９ー１,029-252-3233,医療法人　三仁会　理事長　秋山　三郎,秋山　三郎,外　整外　内　胃　こう　リハ,,平12. 10. 1,ika
診療所,08,0113381,五味渕内科医院,水戸市堀町字新田１１３３ー５２,029-309-5677,五味渕　大平,五味渕　大平,内　胃,,平13. 2. 1,ika
病院,08,0113399,国家公務員共済組合連合会　水府病院,水戸市赤塚一丁目一番地,029-309-5000,国家公務員共済組合連合会　理事長　松元　崇,田枝　督教,一般　内　外　整外　リハ　放　麻,127,平13. 1. 1,ika
診療所,08,0113407,ふくもと内科クリニック,水戸市酒門町１４９５ー２,029-246-0105,医療法人　長福会　理事長　福本　義裕,福本　義裕,内　循,,平13. 4. 1,ika
診療所,08,0113514,神長クリニック,水戸市笠原町１０１―１,029-305-9555,医療法人　楽志会　理事長　神長　憲宏,神長　憲宏,消　内,,平13. 9. 1,ika
診療所,08,0113522,関口内科クリニック,水戸市本町３丁目２０－８壱番館ビル２階２０２号,029-227-1996,医療法人社団　筑水会　理事長　関口　達彦,関口　達彦,内　循,,平13. 9. 1,ika
病院,08,0113530,医療法人　小沢眼科内科病院,水戸市吉沢町２４６－６,029-246-2111,医療法人　小沢眼科内科病院　理事長　小沢　忠彦,田中　裕一朗,一般　一般　眼　内　糖尿病・代謝内科　内分泌内科,46,平13. 9. 1,ika
診療所,08,0113621,岡崎整形外科医院,水戸市渡里町３２５５番地,029-231-4032,医療法人社団　俊徳会　理事長　岡崎　泰之,早船　徳子,一般　一般　整外　外　リハ　放,,平14. 5. 1,ika
病院,08,0113639,東前病院,水戸市東前２丁目２８,029-240-5101,医療法人　鳳香会　理事長　林　瑞香,菊池　孝雄,療養　療養　内　皮　リハ　精　神,104,平14. 5. 1,ika
診療所,08,0113662,打越内科クリニック,水戸市青柳町４０６４－２,029-221-2000,医療法人　鈴舎会　理事長　打越　康郎,打越　康郎,内　消　循,,平14. 9. 1,ika
診療所,08,0113704,医療法人社団成育会　平野こどもクリニック,水戸市中丸町３３３－１,029-253-3306,医療法人社団　成育会　理事長　田　昌宏,根本　厚子,小,,平14. 10. 1,ika
診療所,08,0113720,髙安内科循環器科クリニック,水戸市河和田町４４０５－１２,029-257-8110,医療法人社団　髙安内科循環器科クリニック　理事長　髙安　徹雄,髙安　徹雄,内　循,,平14. 10. 1,ika
診療所,08,0113738,西宮医院,水戸市新荘２－９－９,029-224-5555,医療法人社団　瑞鳳会　理事長　西宮　克明,西宮　克明,内　外　呼　消　リハ　糖尿病内科,,平14. 10. 1,ika
診療所,08,0113779,藤原内科医院,水戸市見川町２１３１番地の１４７５,029-244-3111,医療法人　藤原内科医院　理事長　藤原　章,藤原　章,内,,平15. 4. 1,ika
診療所,08,0113787,立枝内科,水戸市青柳町３７３５番地,029-226-6251,医療法人社団　ちひろ会　理事長　立枝　倫太郎,立枝　倫太郎,内　呼　胃　循　放,,平15. 4. 1,ika
診療所,08,0113803,金敷内科医院,水戸市平須町１番地の２７,029-305-7211,医療法人社団　博洋会　理事長　金敷　博文,金敷　博文,内　消　循　呼　小　皮　麻,,平15. 5. 1,ika
診療所,08,0113811,佐々木クリニック,水戸市河和田１－１８２８－１０グランスクエア赤塚１０１,029-252-0551,佐々木　明,佐々木　明,内　ひ,,平15. 6. 1,ika
診療所,08,0113860,浜野こどもクリニック,水戸市けやき台３丁目４８番地の２,029-304-2300,医療法人　浜野こどもクリニック　理事長　浜野　雄二,浜野　雄二,小　皮　アレ,,平15. 10. 1,ika
診療所,08,0113886,阿部内科医院,水戸市笠原町１９６７－１,029-241-8340,阿部　精二郎,阿部　精二郎,内　小　アレ,,平15. 11. 1,ika
診療所,08,0113894,アクアクリニックおかざき,水戸市堀町５２０番地の１０,029-300-2585,医療法人社団　俊德会　理事長　岡崎　泰之,岡崎　泰之,整外　リハ,,平15. 12. 1,ika
診療所,08,0113928,古川胃腸肛門科クリニック,水戸市元吉田町２２９番地７,029-247-2228,古川　和男,古川　和男,一般　一般　内　消　外　こう,,平16. 1. 1,ika
診療所,08,0113936,大場内科クリニック,水戸市酒門町２７５番３,029-304-0111,医療法人青藍会　理事長　小林　正貴,小林　正貴,一般　療養　内　循環器内科　腎臓内科　透析　糖尿病内科　呼内　血管外科　外　整外　ひ　形外　リハ,,平16. 2. 1,ika
診療所,08,0113944,内田耳鼻咽喉科医院,水戸市新荘１－３－１５,029-231-1614,内田　郁,内田　郁,耳い,,平16. 2. 1,ika
診療所,08,0113951,城南病院附属クリ二ック,水戸市城南３丁目１５番８号,029-226-3022,茨城保健生活協同組合　代表理事　菊地　修司,川辺　あずさ,内　人工透析内科,,平16. 3. 1,ika
診療所,08,0113969,かねこ消化器内視鏡・肛門外科クリニック水戸院,水戸市百合が丘町８番地５,029-304-0288,医療法人　維誠会　理事長　金子　健太郎,金子　健太郎,内視鏡内科　外　肛門外科　内,,平16. 4. 1,ika
診療所,08,0113985,大久保内科小児科医院,水戸市自由が丘３－５９,029-221-4771,大久保　政明,大久保　政明,内　呼　消　循　小　皮　放,,平16. 7. 11,ika
診療所,08,0113993,医療法人花澤耳鼻咽喉科,水戸市河和田町２８９４－８,029-254-8730,医療法人花澤耳鼻咽喉科　理事長　花澤　佳代子,花澤　佳代子,耳い,,平16. 9. 1,ika
診療所,08,0114009,岩間東華堂クリニック,水戸市泉町３－１－３０,029-300-7110,岩間　誠,岩間　誠,内　消　皮,,平16. 10. 1,ika
病院,08,0114025,茨城県立あすなろの郷病院,水戸市杉崎町１４６０,029-259-3125,茨城県知事　大井川　和彦,原田　勝利,一般　内　精　脳外　神内　小　外　整外　皮　眼　耳い　リハ　歯,,昭51. 2. 1,ika
診療所,08,0114041,たち医院,水戸市内原１丁目４７－１,029-259-7331,舘　治彦,舘　治彦,内　呼　小　皮,,平6. 7. 1,ika
診療所,08,0114074,秋山整形外科医院,水戸市柵町３丁目２番５７号,029-300-7272,医療法人社団　幸友会　理事長　秋山　正博,秋山　正博,整外　形外　リハ　リウ,,平17. 4. 1,ika
診療所,08,0114082,医療法人水戸吉沢小児科クリニック,水戸市吉沢町２８３－１,029-240-1750,医療法人　水戸吉沢小児科クリニック　理事長　石井　一元,石井　一元,小　内,,平17. 4. 1,ika
診療所,08,0114090,医療法人くらのクリニック,水戸市堀町９１６－１０,029-257-6111,医療法人　くらのクリニック　理事長　野　康造,野　康造,内　循　皮,,平17. 4. 1,ika
診療所,08,0114108,医療法人誠順会クリニック健康の杜,水戸市千波町１２５０番地,029-305-6655,医療法人　誠順会クリニック健康の杜　理事長　細田　弥太郎,細田　弥太郎,一般　内　胃　外　整外　小外　こう　リハ　放　リウ　形外,,平17. 4. 1,ika
診療所,08,0114116,あいん常澄医院,水戸市下大野町５３６０番地,029-240-5000,医療法人　あいん会　理事長　出口　葉子,出口　葉子,内　小　皮　整外　乳腺外科,,平17. 6. 1,ika
診療所,08,0114132,城こどもクリニック,水戸市赤塚１丁目１６番エスコ－ト赤塚ウエスト棟Ａ－１０２,029-309-5066,城　一也,城　一也,小　外　小外,,平17. 9. 1,ika
診療所,08,0114140,ふたば内科クリニック,水戸市双葉台４丁目１７３番地５,029-257-1728,医療法人　ふたば内科クリニック　理事長　市田　崇,市田　崇,内　消化器内科,,平17. 10. 1,ika
診療所,08,0114165,松本クリニック,水戸市大塚町１８７９番地の６,029-309-6655,松本　尚志,松本　尚志,内　消　循,,平17. 11. 1,ika
診療所,08,0114181,中央ますいクリニック,水戸市五軒町２－４－２２,029-302-5225,松前　孝幸,松前　孝幸,麻　ペインクリニック内科,,平18. 1. 1,ika
診療所,08,0114199,佐藤消化器内視鏡クリニック,水戸市平須町２－７７,029-244-1970,佐藤　力,佐藤　大幹,内　呼　消　循　外　ひ　こう,,平18. 3. 1,ika
診療所,08,0114223,たむら小児科クリニック,水戸市百合が丘町８番地８,029-240-0502,医療法人　たむら小児科クリニック　理事長　田村　和喜,田村　和喜,小,,平18. 4. 1,ika
病院,08,0114249,社会医療法人財団　古宿会　水戸中央病院,水戸市六反田町１１３６番地１,029-309-8600,社会医療法人財団　古宿会　理事長　中川　裕司,大河内　信弘,一般　一般　療養　療養　内　循環器内科　呼内　消化器内科　消化器外科　糖尿病・内分泌内科　整外　外　肛門外科　呼外　脳外　リウ　ひ　皮　麻　リハ　透析,178,平18. 5. 1,ika
診療所,08,0114264,水戸駅前クリニック,水戸市桜川２丁目１番地１,029-222-0208,医療法人社団　正信会　理事長　金　正出,金　明浩,内　ひ,,平18. 7. 1,ika
診療所,08,0114272,安達耳鼻咽喉科医院,水戸市千波町２３３－３,029-241-2022,安達　忠治,安達　忠治,耳い,,平18. 6. 1,ika
診療所,08,0114306,医療法人もり眼科,水戸市河和田町長谷原４４０５－１１７,029-251-4113,医療法人　もり眼科　理事長　平澤　知之,平澤　知之,眼,,平18. 10. 1,ika
診療所,08,0114314,仲本内科クリニック,水戸市渋井町２４８番地２,029-300-2022,医療法人仲本内科クリニック　理事長　仲本　信也,仲本　信也,内,,平18. 10. 1,ika
診療所,08,0114322,福井内科クリニック,水戸市河和田二丁目８番地の１,029-257-2010,医療法人　福井会　理事長　福井　利章,福井　利章,内　小　呼内　循環器内科　消化器内科　糖尿病内科,,平18. 10. 1,ika
診療所,08,0114330,いいたけ内科クリニック,水戸市見川町２１３１－１９７６,029-350-1155,飯竹　一広,飯竹　一広,内　胃　循,,平18. 11. 1,ika
診療所,08,0114363,長田医院,水戸市大足町９８０番地,029-259-5711,医療法人　省和会　理事長　長田　省一,長田　省一,一般　一般　外　内　整外　他,19,平18. 11. 1,ika
診療所,08,0114371,医療法人社団千甫会高橋外科医院,水戸市元吉田町１９８８－２,029-247-7222,医療法人社団　千甫会　理事長　髙橋　亨,髙橋　亨,外　内　整外,,平18. 11. 1,ika
診療所,08,0114421,兼子内科クリニック,水戸市上水戸一丁目７番２５号,029-222-5511,医療法人　兼友会　理事長　兼子　裕一,兼子　裕一,内　呼　消　循　小　放　アレ,,平19. 4. 1,ika
診療所,08,0114462,おひさまこどもクリニック,水戸市河和田町２８９４番地６３,029-309-0132,医療法人社団おひさまこどもクリニック　理事長　内田　章,内田　章,小,,平19. 5. 1,ika
診療所,08,0114504,中村整形外科医院,水戸市堀町１１５３－３,029-255-2225,中村　尚,中村　尚,整外　リハ,,平19. 11. 1,ika
診療所,08,0114520,柵町診療所,水戸市柵町１－５－２０,029-233-1600,医療法人　南山会　理事長　大野　一樹,大谷　洋一,精　神　心内,,平20. 7. 1,ika
診療所,08,0114553,青木クリニック,水戸市石川３丁目４１２１－１５,029-255-1971,青木　清一,青木　清一,内　皮　ひ,,平20. 10. 1,ika
診療所,08,0114561,医療法人社団　啓和会　いばらき健康管理センター,水戸市見川町字丹下一ノ牧２１３１番１４３,029-243-6220,医療法人社団　啓和会　理事長　久保田　光博,小久保　恵美,内　婦,,平21. 3. 13,ika
病院,08,0114587,医療法人社団　北水会　北水会記念病院,水戸市東原３丁目２－１,029-303-3003,医療法人社団　北水会　理事長　平澤　彰子,平澤　直之,一般　一般　療養　療養　内　呼内　循環器内科　リウ　アレ　消化器内科　消化器外科　整外　脳外　精　ひ　眼　皮　リハ　麻,128,平21. 4. 1,ika
診療所,08,0114595,医療法人社団　順篤会　水戸うちはら内科クリニック,水戸市内原２丁目１番地,029-259-1710,医療法人社団　順篤会　理事長　松永　肇,松永　肇,内　小　循　消　呼　アレ　心内　他,,平21. 5. 1,ika
診療所,08,0114629,内科　江幡医院,水戸市上水戸３－５－２２,029-221-3292,江幡　敦子,江幡　敦子,内　神内,,平21. 5. 17,ika
診療所,08,0114645,かなやま耳鼻咽喉科クリニック,水戸市内原１丁目１５０番地,029-291-5000,金山　亮治,金山　亮治,耳い,,平21. 10. 1,ika
診療所,08,0114660,医療法人社団　山縣産婦人科,水戸市千波町３７１番地の４,029-241-6121,医療法人社団　山縣産婦人科　理事長　山縣　久美子,大坪　保雄,一般　一般　産　婦,19,平21. 9. 1,ika
診療所,08,0114678,医療法人　さかと内科・胃腸科クリニック,水戸市酒門町２６３番地,029-247-3375,医療法人　さかと内科・胃腸科クリニック　理事長　鈴木　卓爾,鈴木　卓爾,内　胃　消　循　呼　放,,平21. 10. 1,ika
診療所,08,0114694,おおひらクリニック,水戸市笠原町１５６８番地の１,029-291-6173,医療法人社団　大平医院　理事長　大平　征二,大平　直,ひ　内,,平21. 12. 1,ika
診療所,08,0114702,いばらき診療所　みと,水戸市五軒町１丁目３番３４号　第一会計ビル,029-228-6100,医療法人社団　いばらき会　理事長　照沼　秀也,森口　英男,内,,平22. 1. 1,ika
病院,08,0114710,医療法人　桜丘会　水戸ブレインハートセンター,水戸市青柳町４０２８,029-222-7007,医療法人　桜丘会　理事長　河野　拓司,畑山　徹,一般　一般　脳外　他　心外　皮　リハ　麻　放,88,平21. 12. 1,ika
診療所,08,0114728,鈴木産婦人科医院,水戸市東台１丁目１０番１９号,029-221-3932,佐藤　正,佐藤　正,一般　一般　産婦,7,平22. 2. 1,ika
診療所,08,0114751,医療法人　聖記会　いぐち皮フ科形成外科クリニック,水戸市酒門町下千束１５７１－１,029-297-8863,医療法人　聖記会　理事長　井口　聖一,井口　聖一,皮　形外,,平22. 10. 1,ika
診療所,08,0114777,社会医療法人財団　古宿会　水戸中央クリニック,水戸市柳町１丁目１５番１号,029-226-8121,社会医療法人財団　古宿会　理事長　中川　裕司,野口　良輔,内　皮　透析,,平22. 10. 26,ika
