med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
病院,35,0113610,社会医療法人　松涛会　安岡病院,下関市横野町３丁目１６番３５号,083-258-3711,社会医療法人　松涛会　理事長　斎藤　妙子,楠美　由紀,一般　一般　一般　一般　療養　療養　療養　療養　療養　療養　内　整外　リハ　呼内　脳内　緩和ケア内科　皮,234,昭58. 12. 1,ika
診療所,35,0113651,宮崎内科クリニック,下関市豊前田町２丁目７番７号,083-222-2165,宮崎　誠司,宮崎　誠司,内　胃　消　循,,昭59. 7. 1,ika
診療所,35,0113693,青葉こどもクリニック,下関市秋根南町２丁目２番２２号,083-256-1622,倉光　誠,倉光　誠,小,,平12. 5. 1,ika
病院,35,0113701,医療法人社団季朋会　王司病院,下関市王司本町１丁目１８番２７号,083-248-3631,医療法人社団季朋会　理事長　麻上　千鳥,大薮　靖彦,療養　精神　一般　内　精　皮　ひ　整外　循環器内科　消化器内科　腎臓内科　リハ　歯,167,昭60. 8. 1,ika
診療所,35,0113776,吉本医院,下関市向洋町３丁目１２番１４号,083-222-9390,吉本　正博,吉本　正博,内　小,,昭61. 5. 1,ika
診療所,35,0113800,彦島製錬株式会社診療所,下関市彦島西山町１丁目１番１号,083-266-3134,彦島製錬株式会社　代表取締役　川谷　哲也,安藤　正也,内,,昭61. 8. 1,ika
診療所,35,0113875,医療法人茜会　吉水内科,下関市上新地町１丁目５番２号,083-232-8600,医療法人茜会　理事長　水　一郎,水　一郎,内,,昭63. 2. 1,ika
診療所,35,0113982,医療法人社団　山口整形外科,下関市彦島江の浦町１丁目５番２４号,083-267-6699,医療法人社団山口整形外科　理事長　齋木　正彦,齋木　正彦,整外　リハ,,平元. 5. 1,ika
診療所,35,0114014,医療法人社団弥生会　野村眼科医院,下関市綾羅木本町４丁目１０番１８号,083-252-4130,医療法人社団弥生会　理事長　野村　茂治,野村　弥生,眼,,平元. 6. 1,ika
診療所,35,0114139,有松医院,下関市安岡駅前２丁目６番３号,083-258-0246,医療法人社団有松医院　理事長　有松　秀敏,有松　秀敏,内　胃,,平2. 6. 1,ika
診療所,35,0114147,門医院,下関市彦島迫町３丁目７番５号,083-267-2233,門　祐二,門　祐二,内　呼　胃　循　小　放,,平2. 7. 1,ika
診療所,35,0114253,時任整形外科リウマチ科,下関市長府南之町５番６号,083-246-0575,医療法人時任整形外科リウマチ科　理事長　時任　毅,時任　毅,一般　整外　リウ　皮,,平3. 4. 1,ika
診療所,35,0114279,浅野整形外科医院,下関市彦島本村町６丁目１７番１８号,083-266-0894,医療法人浅野整形外科医院　理事長　淺野　正也,淺野　正也,一般　一般　整外　リウ　リハ,19,平3. 9. 1,ika
診療所,35,0114337,平尾泌尿器科,下関市綾羅木新町２丁目４番４８号,083-254-5858,平尾　博,平尾　博,一般　ひ,,平4. 1. 1,ika
診療所,35,0114360,まつなが医院,下関市長府中浜町２番５号,083-245-2103,医療法人松永会　理事長　松永　清美,松永　尚治,一般　一般　療養　療養　内　消内　糖内　精　リハ,11,昭46. 4. 1,ika
診療所,35,0114386,すう循環器内科,下関市彦島江の浦町６丁目１番１５号,083-261-1234,周布　晴美,周布　晴美,内　循　小,,平4. 4. 1,ika
診療所,35,0114451,織田クリニック,下関市中之町４番１９号,083-222-5643,織田　俊,織田　俊,一般　内　外　整外　麻,,平4. 8. 1,ika
診療所,35,0114477,すみだ内科クリニック,下関市熊野町２丁目２番３１号,083-255-3111,医療法人社団正清会　理事長　隅田　康洋,隅田　康洋,一般　内　腎内,,平4. 11. 1,ika
診療所,35,0114527,神田小児科医院,下関市長府中土居本町２番２１号,083-245-1171,医療法人神田小児科医院　理事長　神田　岳,神田　岳,小　内,,平5. 2. 1,ika
診療所,35,0114592,医療法人社団　大下内科,下関市形山みどり町１５番２８号,083-257-0088,医療法人社団大下内科　理事長　大下　芳人,大下　理史,内　消,,平5. 5. 1,ika
診療所,35,0114618,医療法人　よねだ耳鼻咽喉科クリニック,下関市長府中浜町２番１０号,083-245-2930,医療法人よねだ耳鼻咽喉科クリニック　理事長　米田　敬,米田　敬,耳い,,平5. 5. 1,ika
診療所,35,0114626,医療法人社団吉康会　西川内科クリニック,下関市上田中町６丁目１番１７号,083-222-7600,医療法人社団吉康会西川内科クリニック　理事長　西川　英一,西川　英一,内　放,,平5. 5. 1,ika
診療所,35,0114634,新下関耳鼻クリニック,下関市秋根南町２丁目２番１８号,083-256-8933,宮崎　洋,宮﨑　洋,耳い,,平5. 7. 1,ika
診療所,35,0114642,川田じゅんこクリニック,下関市川中豊町７丁目１４番７号,083-254-3520,医療法人レーニエ　理事長　川田　順子,川田　順子,内　リウ　循環器内科　呼内,,平5. 6. 1,ika
診療所,35,0114659,医療法人塩見内科クリニック,下関市幡生宮の下町２６番８号,083-253-1399,医療法人塩見内科クリニック　理事長　塩見　祐一,塩見　祐一,内　胃　循,,平5. 9. 1,ika
診療所,35,0114667,医療法人社団ウエダ眼科,下関市秋根南町１丁目１番１５号,083-257-0002,医療法人社団ウエダ眼科　理事長　植田　喜一,植田　喜一,眼,,平9. 4. 1,ika
診療所,35,0114675,なかの循環器科内科医院,下関市長府前八幡町３番３４号,083-246-3234,医療法人なかの循環器科内科医院　理事長　中野　英一,中野　英一,内　循　心外,,平5. 9. 1,ika
診療所,35,0114725,医療法人社団　柏村医院,下関市長府松小田本町５番１２号,083-248-5333,医療法人社団　柏村医院　理事長　佐伯　陽子,佐伯　陽子,内　消化器内科　脳内,,平6. 1. 1,ika
診療所,35,0114774,医療法人　牛尾医院亀の甲クリニック,下関市長府亀の甲１丁目２番１号,083-245-2151,医療法人牛尾医院　理事長　水内　知子,水内　厚,一般　療養　内　呼　胃　小　外,,平6. 6. 1,ika
診療所,35,0114816,クレスト整形外科,下関市上新地町３丁目１番３０号,083-222-1600,医療法人慶愛会　理事長　上田　章二,上田　章二,一般　整外　リウ　リハ,,平6. 10. 1,ika
診療所,35,0114824,医療法人　野田内科医院,下関市長府珠の浦町１番１５号,083-245-6660,医療法人野田内科医院　理事長　野田　敏剛,野田　敏剛,内　循,,平6. 9. 1,ika
診療所,35,0114915,整形外科井ノ口クリニック,下関市大字田倉８３０,083-256-6772,井ノ口　雅貴,井ノ口　雅貴,整外　リハ,,平7. 4. 1,ika
診療所,35,0114956,伊藤内科医院,下関市稗田北町１３番３６号,083-253-2040,医療法人藤寿会　理事長　伊藤　真一,大山　力丸,一般　内　循内　放診　リハ,,平7. 7. 1,ika
診療所,35,0114980,吉村内科,下関市彦島江の浦町１丁目７番６号,083-267-2681,医療法人慈誠会　理事長　吉村　潤子,吉村　潤子,内　腎内　循内　糖尿病・脂質代謝内科,,平7. 10. 1,ika
診療所,35,0115003,おばた胃腸科内科クリニック,下関市一の宮町２丁目９番２２号,083-256-5111,小畑　伸一郎,小畑　伸一郎,胃　内,,平8. 3. 1,ika
診療所,35,0115011,川野胃腸科内科医院,下関市大学町１丁目１番１０号,083-252-0838,川野　博章,川野　博章,胃　内　放,,平8. 4. 1,ika
診療所,35,0115029,医療法人あきの整形外科クリニック,下関市秋根本町２丁目１０番３４号,083-256-2851,医療法人あきの整形外科クリニック　理事長　秋野　龍明,秋野　龍明,整外　リハ　リウ,,平8. 10. 1,ika
診療所,35,0115037,医療法人社団たなべ内科クリニック,下関市清末鞍馬３丁目５番１８号,083-283-0050,医療法人社団たなべ内科クリニック　理事長　田辺　若子,田辺　若子,内　消化器内科,,平8. 10. 1,ika
診療所,35,0115052,医療法人ひこしまこどもクリニック,下関市彦島江の浦町１丁目５番２４号,083-267-0300,医療法人ひこしまこどもクリニック　理事長　河野　祥二,河野　祥二,小,,平8. 10. 1,ika
診療所,35,0115094,黒川内科クリニック,下関市吉見本町１丁目１番２２号,083-286-2057,医療法人黒川内科クリニック　理事長　黒川　雅史,黒川　雅史,内　小　消,,平9. 3. 1,ika
診療所,35,0115128,周山医院,下関市王喜本町６丁目５番１４号,083-283-2522,医療法人周山医院　理事長　周山　秀昭,周山　秀昭,内　胃　小,,平9. 4. 1,ika
診療所,35,0115144,内山医院,下関市安岡駅前１丁目２番１２号,083-258-0109,医療法人内山医院　理事長　内山　衣子,内山　衣子,内　循,,平9. 5. 1,ika
診療所,35,0115151,りゅう呼吸器科内科,下関市安岡本町２丁目１番２２号,083-258-3457,医療法人りゅう呼吸器科内科　理事長　劉　震永,劉　震永,内　呼　循,,平9. 5. 1,ika
診療所,35,0115177,まつきクリニック,下関市秋根南町１丁目６番２９号,083-263-1388,医療法人まつきクリニック　理事長　松木　武敏,松木　武敏,心内　精　内,,平13. 1. 1,ika
診療所,35,0115185,長府心臓内科,下関市長府東侍町４番４８号,083-245-2919,医療法人　長府心臓内科　理事長　金原　輝史,金原　輝史,循　内,,平9. 11. 1,ika
診療所,35,0115193,唐戸メンタルクリニック,下関市田中町１６番７号,083-222-0350,大悟法　憲雄,大悟法　憲雄,神　精　心内,,平9. 12. 1,ika
診療所,35,0115227,腎泌尿器科はらクリニック,下関市川中豊町７丁目２番１６号,083-255-4112,医療法人社団はらクリニック　理事長　原　宏二,原　宏二,ひ　腎臓内科　皮,,平9. 11. 1,ika
診療所,35,0115235,橋本クリニック,下関市長府江下町１番２４号,083-246-2439,橋本　嘉朗,橋本　嘉朗,精　神　心内,,平10. 1. 1,ika
診療所,35,0115250,やかべ産婦人科医院,下関市秋根西町１丁目６番２５号,083-257-0303,矢壁　昭人,矢壁　昭人,一般　産　婦　麻　美外,,平13. 4. 1,ika
診療所,35,0115276,医療法人社団広祐会　螢クリニック,下関市金比羅町２番４号,083-223-8000,医療法人社団広祐会　理事長　堀地　義広,堀地　義広,一般　一般　外　こう　胃,3,平10. 4. 1,ika
診療所,35,0115334,帆足医院,下関市上田中町２丁目２１番２号,083-222-0808,帆足　誠司,帆足　誠司,一般　一般　内　胃　小　リハ　放,8,平11. 1. 1,ika
病院,35,0115425,桃崎病院,下関市田中町１番１０号,083-232-2533,医療法人桃崎病院　理事長　桃崎　和也,桃崎　和也,療養　内　胃　循　外　整外　こう　リハ,,平11. 8. 1,ika
診療所,35,0115458,医療法人社団野口産婦人科医院,下関市梶栗町３丁目７番８号,083-258-2277,医療法人社団野口産婦人科医院　理事長　野口　博史,野口　博史,一般　産婦　麻　精,,平11. 9. 1,ika
診療所,35,0115508,長府みらいクリニック,下関市長府才川２丁目１２番１２号,083-248-1666,医療法人社団長府みらいクリニック　理事長　矢野　一麿,富永　康弘,一般　外　整外　こう　リハ　呼　胃　麻,,平12. 1. 1,ika
診療所,35,0115516,浜田内科クリニック,下関市田中町７番１２号,083-223-0516,濵田　隆臣,濵田　隆臣,内,,平12. 1. 1,ika
診療所,35,0115573,医療法人河崎医院,下関市小月茶屋１丁目８番２２号,083-282-2666,医療法人河崎医院　理事長　河﨑　玲子,河﨑　玲子,皮,,平12. 6. 1,ika
診療所,35,0115615,医療法人池田会いけだ内科,下関市一の宮町３丁目１１番２号,083-263-3311,医療法人池田会　理事長　池田　賢次,池田　賢次,一般　一般　内　呼　アレ,18,平13. 1. 1,ika
診療所,35,0115631,ごとう内科呼吸器科クリニック,下関市秋根南町１丁目５番２８号,083-263-3120,医療法人ごとう内科呼吸器科クリニック　理事長　後藤　順次,後藤　順次,内　呼　循,,平13. 3. 1,ika
診療所,35,0115649,瀬戸口医院,下関市綾羅木本町５丁目１１番５号,083-252-2928,瀬戸口　豊,瀬戸口　豊,精　内　心内,,平13. 2. 1,ika
診療所,35,0115664,下田整形外科,下関市彦島江の浦町３丁目５番５号,083-266-6228,下田　哲司,下田　哲司,整外　リハ,,平13. 4. 1,ika
診療所,35,0115680,なかはら外科医院,下関市安岡駅前１丁目１０番２７号,083-258-0257,医療法人社団　貴生会　理事長　中原　泰生,中原　泰生,外　整外　胃　こう　麻　リハ,,平13. 5. 1,ika
診療所,35,0115698,だて整形外科リハビリテーションクリニック,下関市綾羅木本町２丁目４番２２号,083-254-0022,医療法人　悠和会　理事長　伊達　亮,伊達　亮,整外　リハ　リウ,,平13. 9. 1,ika
診療所,35,0115722,医療法人　池田メディカルクリニック,下関市垢田町１丁目１６番３３号,083-254-1126,医療法人　池田メディカルクリニック　理事長　池田　祥記,池田　祥記,消　内　麻　ペインクリニック内科,,平13. 10. 1,ika
診療所,35,0115730,医療法人　正祥会　にしはらクリニック,下関市生野町２丁目３３番１０号,083-251-1167,医療法人　正祥会　にしはらクリニック　理事長　西原　謙二,韓　正根（西原謙二）,一般　消化器外科　肛門外科　放　神内　心内　精,,平13. 10. 1,ika
診療所,35,0115789,田村循環器科内科,下関市幸町１３番２４号,083-229-5010,田村　雅道,田村　雅道,循　内,,平14. 1. 1,ika
病院,35,0115797,前田内科病院,下関市川中豊町７丁目１番３９号,083-254-1110,医療法人社団　三陽会　理事長　前田　日出三,前田　大登,療養　内　循内　腎内（人工透析）,,平14. 1. 1,ika
診療所,35,0115813,医療法人浩堂会　松田内科クリニック,下関市彦島本村町４丁目１番５号,083-266-4666,医療法人浩堂会　松田内科クリニック　理事長　松田　彰史,松田　彰史,内　消内,,平14. 1. 1,ika
診療所,35,0115821,医療法人社団　はりま内科胃腸科医院,下関市長府中六波町１４番１２号,083-245-1118,医療法人社団　はりま内科胃腸科医院　理事長　播磨　博文,播磨　博文,内　胃　呼　循　小　リハ　放,,平14. 3. 1,ika
診療所,35,0115854,医療法人　長府第一クリニック,下関市長府中之町２番２１号,083-245-9865,医療法人　長府第一クリニック　理事長　御堂　義雄,小池　晋司,一般　一般　内,19,平14. 4. 1,ika
病院,35,0115888,野村病院,下関市大字横野１０３８の１,083-258-2737,医療法人　天秋会　理事長　野村　道次,野村　道次,精神　精　神　内,139,平14. 4. 1,ika
診療所,35,0115938,たかおクリニック,下関市小月市原町１番３号,083-282-8040,高尾　康一郎,高尾　康一郎,内　外　消　麻　リハ,,平14. 9. 1,ika
病院,35,0115946,下関リハビリテーション病院,下関市今浦町９番６号,083-232-5811,一般社団法人　巨樹の会　理事長　鶴﨑　直邦,小川　浩一,療養　療養　リハ　循内　内　放,165,平14. 9. 1,ika
診療所,35,0115953,医療法人社団　王司こどもクリニック,下関市王司上町１丁目８番７号,083-249-1331,医療法人社団　真至会王司こどもクリニック　理事長　末永　眞次,末永　眞次,小　アレ,,平14. 10. 1,ika
診療所,35,0115995,医療法人社団　筒井整形外科クリニック,下関市一の宮町３丁目１１番３号,083-263-3838,医療法人社団　筒井整形外科クリニック　理事長　筒井　聡,筒井　聡,整外　リハ　リウ,,平15. 1. 1,ika
診療所,35,0116001,おおむら循環器科クリニック,下関市大坪本町３６番２０号,083-233-2000,医療法人社団徳心会　理事長　大村　昌人,大村　昌人,循　内,,平15. 3. 1,ika
診療所,35,0116019,医療法人社団　桜山皮ふ科,下関市上新地町３丁目１番７号,083-235-1212,医療法人社団桜山皮ふ科　理事長　德久　弓恵,德久　弓恵,皮,,平15. 3. 1,ika
診療所,35,0116035,長井整形外科,下関市清末鞍馬３丁目５番１４号,083-283-1661,医療法人社団　美樹会　理事長　長井　英,長井　英,整外　リハ　リウ,,平15. 4. 1,ika
診療所,35,0116076,大塚医院,下関市竹崎町３丁目５番３１号,083-222-3036,医療法人　青丘会　理事長　大塚　京太郎,大塚　京太郎,ひ　皮,,平15. 5. 1,ika
診療所,35,0116126,医療法人　やまさきファミリークリニック,下関市新垢田東町２丁目２番１６号,083-252-7227,医療法人　やまさきファミリークリニック　理事長　山﨑　和夫,山﨑　和夫,内　循環器内科　消化器内科　呼内,,平15. 9. 1,ika
診療所,35,0116159,吉利医院,下関市後田町１丁目８番１７号,083-222-1039,医療法人　吉利医院　理事長　吉利　用和,吉利　用和,内　循　心外　皮　ひ,,平15. 10. 1,ika
診療所,35,0116167,きとう小児科,下関市川中豊町１丁目２番１０号,083-254-3152,医療法人社団　きとう小児科　理事長　木藤　信之,木藤　信之,小,,平15. 10. 1,ika
診療所,35,0116191,敬愛堂　京野眼科クリニック,下関市長府南之町２番１１号,083-241-1103,医療法人　敬愛堂　理事長　京野　真三,京野　真三,一般　眼,,平16. 1. 1,ika
診療所,35,0116209,はら医院,下関市羽山町１番１号,083-228-2900,原　良英,原　良英,精　神内　神　心内,,平16. 4. 1,ika
診療所,35,0116225,松井外科整形,下関市丸山町２丁目１番２３号,083-232-2255,古川　雅博,古川　雅博,外　整外　リハ　内,,平16. 4. 1,ika
診療所,35,0116241,医療法人社団　かねはら小児科,下関市生野町２丁目２８番２０号,083-252-2112,医療法人社団かねはら小児科　理事長　水　一郎,金原　洋治,小　リハ　精,,平16. 4. 1,ika
診療所,35,0116266,耳鼻咽喉科でんでんむしクリニック,下関市清末鞍馬３丁目４番１３号,083-281-3341,三浦　正子,三浦　正子,耳い,,平16. 6. 1,ika
診療所,35,0116290,カイクリニック,下関市秋根東町６番１４号,083-257-1417,甲斐　周作,甲斐　周作,精　神内　心内,,平16. 9. 1,ika
診療所,35,0116308,青木眼科,下関市安岡本町２丁目１番１９号,083-262-1770,医療法人社団　青木眼科　理事長　青木　浩一,青木　浩一,眼,,平16. 9. 1,ika
診療所,35,0116316,林クリニック,下関市王司上町４丁目２番４０号,083-248-0255,医療法人葵同仁会　理事長　林　大輔,林　大輔,脳外　内　リハ,,平16. 9. 1,ika
診療所,35,0116340,ひろしげ眼科医院,下関市上田中町２丁目２番５号,083-222-9360,医療法人社団　ひろしげ眼科医院　理事長　重　祐一,廣重　祐一,眼,,平17. 1. 1,ika
病院,35,0116357,山口県済生会下関総合病院,下関市安岡町８丁目５番１号,083-262-2300,社会福祉法人恩賜財団済生会支部　山口県済生会　支部長　津江　和成,森　健治,一般　一般　一般　一般　一般　内　小　外　整外　眼　美外　形外　ひ　神内　心外　産婦　脳外　麻　皮　耳い　放　小外　リハ　精　歯外　病理　呼内　消内　循内　緩和ケア内　腎内　膠原病内　肛外　消外　呼外,343,平17. 4. 1,ika
診療所,35,0116381,社会医療法人　松涛会　彦島内科,下関市彦島江の浦町９丁目４番５号,083-266-4008,社会医療法人　松涛会　理事長　斎藤　妙子,大田　純夫,内　リハ,,平17. 6. 1,ika
診療所,35,0116399,細江クリニック,下関市細江町３丁目２番１６号,083-232-1374,医療法人　細江クリニック　理事長　橋本　修,橋本　修,一般　透析　内　リハ　リウ,,平17. 6. 1,ika
診療所,35,0116415,城下町こころクリニック,下関市長府惣社町１番１４号,083-245-8907,峰松　則夫,峰松　則夫,精　心内,,平17. 9. 1,ika
診療所,35,0116423,のうまる内科,下関市羽山町２０番１０号,083-231-3310,医療法人社団のうまる内科　理事長　能丸　真司,能丸　真司,内　消,,平17. 9. 1,ika
診療所,35,0116472,医療法人孝悠会　広崎内科小児科医院,下関市上新地町１丁目２番１号,083-222-7003,医療法人孝悠会　広崎内科小児科医院　理事長　崎　彰孝,崎　彰孝,内　小,,平17. 12. 1,ika
診療所,35,0116498,藤井メンタルクリニック,下関市細江町３丁目３番１号アドバンス２１ベイスクエア下関２０５号,083-234-0802,藤井　真春,藤井　真春,精　心内,,平18. 4. 1,ika
診療所,35,0116522,水町内科消化器科医院,下関市綾羅木本町４丁目１番３０号,083-251-6116,医療法人社団水町内科消化器科医院　理事長　水町　宗治,水町　宗治,内　呼　消　循　小,,平18. 6. 1,ika
診療所,35,0116530,あやめ内科,下関市本町１丁目１番２０号,083-228-1024,医療法人あやめ内科　理事長　綾目　秀夫,綾目　秀夫,糖尿病内科　内分泌内科　内,,平18. 9. 1,ika
診療所,35,0116548,医療法人社団大畑内科呼吸器科,下関市武久町１丁目４０番１４号,083-251-6700,医療法人社団大畑内科呼吸器科　理事長　大畑　一郎,大畑　一郎,内　呼　アレ,,平18. 9. 1,ika
診療所,35,0116555,長府泌尿器科クリニック,下関市長府金屋町３番１号,083-241-0783,岡藤　泰樹,岡藤　泰樹,ひ,,平18. 10. 1,ika
診療所,35,0116571,あさの眼科医院,下関市梶栗町２丁目２番３６号,083-258-0771,医療法人あさの眼科医院　理事長　淺野　史也,淺野　史也,眼,,平18. 10. 1,ika
診療所,35,0116597,ひつもと内科循環器科医院,下関市竹崎町２丁目７番７号,083-223-0657,医療法人さくら　理事長　櫃本　孝志,櫃本　孝志,内　循,,平18. 12. 1,ika
診療所,35,0116605,医療法人ひろやま内科,下関市山の田本町１番１号,083-254-2202,医療法人ひろやま内科　理事長　弘山　直滋,弘山　直滋,内　循,,平18. 12. 1,ika
診療所,35,0116621,医療法人社団ふかほり整形外科,下関市大字有冨１６７の３,083-263-1455,医療法人社団ふかほり整形外科　理事長　深堀　勝之,深堀　勝之,整外　リウ　リハ,,平18. 12. 1,ika
診療所,35,0116639,医療法人社団かげやま耳鼻咽喉科クリニック,下関市一の宮町４丁目１番５号,083-263-3200,医療法人社団かげやま耳鼻咽喉科クリニック　理事長　影山　慎一,影山　慎一,耳い,,平18. 12. 1,ika
診療所,35,0116647,さいとうレディースクリニック,下関市細江町３丁目３番１－２０６号,083-228-0753,齋藤　剛,齋藤　剛,婦　放,,平19. 1. 1,ika
診療所,35,0116654,原田・東邦クリニック,下関市長府江下町５番１０号,083-245-6116,医療法人社団健中堂　理事長　原田　康平,原田　康平,内　循　漢方科　アレ,,平18. 12. 1,ika
診療所,35,0116662,医療法人　山口内科,下関市一の宮本町二丁目４番６号,083-257-1570,医療法人山口内科　理事長　山口　敢,山口　敢,内　消化器内科,,平19. 1. 1,ika
診療所,35,0116670,ふごの内科クリニック,下関市赤間町５番１１号,083-222-8008,畚野　信太郎,畚野　信太郎,内　消,,平19. 1. 1,ika
診療所,35,0116688,ふじかわクリニック,下関市豊浦町大字川棚７２８７の５,083-774-2224,医療法人ふじかわクリニック　理事長　藤川　佳範,藤川　佳範,内　消　リハ,,平19. 4. 1,ika
診療所,35,0116704,佐々木整形外科・外科,下関市向洋町２丁目１番２５号,083-223-2650,医療法人社団五郎会　理事長　佐々木　義浩,佐々木　義浩,整外　外　リハ　リウ,,平19. 4. 1,ika
診療所,35,0116746,森山整形クリニック,下関市幡生本町２番２号,083-251-2650,森山　繁実,森山　繁実,整外　麻　リハ,,平19. 5. 1,ika
診療所,35,0116761,花園内科クリニック,下関市後田町２丁目１番４１号,083-233-3355,医療法人花園内科クリニック　理事長　花園　繁美,花園　繁美,内　消,,平19. 5. 1,ika
診療所,35,0116811,寺崎整形外科,下関市貴船町２丁目３番２０号,083-234-7000,寺　裕田加,寺　裕田加,整外　リウ　リハ,,平19. 10. 1,ika
診療所,35,0116852,いとう腎クリニック,下関市山の田本町６番６号,083-253-0211,医療法人藤寿会　理事長　伊藤　真一,伊藤　真一,一般　内　ひ　リハ　腎内　循内,,平20. 2. 1,ika
診療所,35,0116886,吉田メディカルクリニック,下関市田中町４番１０号,083-242-7722,吉田　寛,吉田　寛,消化器内科　乳腺外科　膠原病内科,,平21. 1. 16,ika
診療所,35,0116910,長府えきまえ皮ふ科,下関市長府松小田本町５番６号,083-242-8816,安井　宏夫,安井　宏夫,皮,,平21. 2. 1,ika
診療所,35,0116928,医療法人　網野眼科,下関市竹崎町１丁目１５番２２号,083-224-0381,医療法人網野眼科　理事長　網野　憲太郎,網野　憲太郎,眼,,平21. 3. 1,ika
診療所,35,0116944,岡耳鼻咽喉科医院,下関市垢田町２丁目１５番２３号,083-252-1075,岡　和彦,岡　和彦,耳い,,平21. 4. 1,ika
診療所,35,0116985,はまさきクリニック,下関市豊浦町大字吉永１７２０の１,083-775-1192,濱﨑　達憲,濱﨑　達憲,内　消内　放　麻　外　リハ,,平21. 7. 1,ika
診療所,35,0117025,岡野クリニック,下関市川中豊町７丁目３番１号,083-255-5670,岡野　光伸,岡野　光伸,外　消内　乳外,,平21. 11. 1,ika
診療所,35,0117066,えいこう会すぎはら内科・消化器病クリニック,下関市古屋町１丁目１１番１号,083-253-1368,医療法人社団えいこう会すぎはら内科・消化器病クリニック　理事長　杉原　重哲,杉原　重哲,内　外　リハ　消内,,平22. 1. 1,ika
診療所,35,0117082,社会医療法人　松涛会　山の田内科,下関市武久町１丁目１９番３０号,083-250-7181,社会医療法人　松涛会　理事長　斎藤　妙子,村田　篤彦,内　消化器内科　リハ,,平22. 4. 1,ika
診療所,35,0117108,和田医院,下関市豊北町神田上２７６２の１,083-788-0001,和田　聡,和田　聡,内,,平22. 4. 1,ika
診療所,35,0117116,しみず耳鼻咽喉科クリニック,下関市彦島江の浦町１丁目５番１７号,083-266-5100,医療法人彦音会　理事長　清水　徳雄,清水　徳雄,耳い,,平22. 5. 1,ika
診療所,35,0117124,おぐす内科・消化器科クリニック,下関市小月茶屋１丁目８番２２号,083-281-1123,医療法人くすの木会　理事長　小楠　智文,小楠　智文,内　消,,平22. 7. 1,ika
診療所,35,0117157,井上整形外科クリニック,下関市南部町２１番２４号,083-231-3737,医療法人社団憲仁会井上整形外科　理事長　井上　憲司,井上　憲司,一般　整外　リハ,,平22. 10. 1,ika
診療所,35,0117165,下関さくらクリニック,下関市大字有冨１６７の２,083-257-7767,医療法人社団　下関さくらクリニック　理事長　和田守　憲二,和田守　憲二,乳外　消外　外　内,,平22. 10. 1,ika
診療所,35,0117181,佐々木医院,下関市大字吉田１２１９の２,083-284-0151,佐々木　優,佐々木　優,内　小　放　胃,,平23. 3. 16,ika
