med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,29,0101043,医療法人坪村診療所,〒630－8373奈良市南市町２５,,医療法人坪村診療所理事長坪村達之,坪村達之,内,,昭32.10.15,293_2026.7_kikanzentai_nara_ika.pdf
診療所,29,0101159,奈良市立柳生診療所,〒630－1233奈良市邑地町２７８６－１,,奈良市奈良市長仲川元庸,島正幸,内　小　外,,昭32.9.1,293_2026.7_kikanzentai_nara_ika.pdf
病院,29,0101167,医療法人財団北林厚,〒630－8044奈良市六条西４丁目６番３号,,医療法人財団北林厚生会理事長南雄郎,中前知里,精　内　心内,374,昭32.10.15,293_2026.7_kikanzentai_nara_ika.pdf
病院,29,0101183,社会福祉法人東大,〒630－8211奈良市雑司町４０６－１,,社会福祉法人東大寺福祉事業団理事長富和清隆,中谷勝利,小　整外　耳い　眼　ひ　リハ　小　外　小児神経科,135,昭32.7.1,293_2026.7_kikanzentai_nara_ika.pdf
病院,29,0101209,医療法人博愛会松倉,〒630－8314奈良市川之上突抜町１５,,医療法人博愛会松倉病院（社団）理事長松倉光晴,東山一郎,整外　内　リハ　麻,67,昭32.10.15,293_2026.7_kikanzentai_nara_ika.pdf
病院,29,0101225,一般財団法人沢井病,〒630－8258奈良市船橋町８,,一般財団法人沢井病院代表理事青山信房,澤井伸之,内　呼内　外　整　外　脳外　リハ　放　麻　循環器内　科　消化器内科　肛門外科　形外,111,昭32.10.15,293_2026.7_kikanzentai_nara_ika.pdf
病院,29,0101258,社会医療法人健生会,〒631－0818奈良市西大寺赤田町１丁目７番１号,,社会医療法人健生会理事長横山知司,三木隆,内　呼　循　消　外　こう　整外　ひ　婦　眼　精　神　放　リハ　麻,312,昭32.10.15,293_2026.7_kikanzentai_nara_ika.pdf
病院,29,0101811,医療法人新仁会奈良,〒630－8425,,医療法人新仁,生駒行拡,,90,昭55.12.1,294_2026.7_kikanzentai_nara_sikaheisetu.pdf
病院,29,0151812,春日病院,奈良市鹿野園町１２１２－１,,会理事長鹿島洋一,,療養病床　内　神内　呼内　外　整外　眼　ひ　放　歯外　リハ　皮　他　循環器　内科　老年内科　老年精神科,96,,294_2026.7_kikanzentai_nara_sikaheisetu.pdf
病院,29,0101829,医療法人新生会総合,〒631－0805奈良市右京１丁目３番地の３,,医療法人新生会理事長齊藤正幸,門田哲也,内　呼内　脳内　産婦　整外　外　形外　心外　ひ　耳い　放　麻　リ　ハ　他　消化器内　科　血液内科　循　環器内科　腎臓内　科,249,昭57.3.23,293_2026.7_kikanzentai_nara_ika.pdf
