med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,44,0116059,安達産婦人科,大分市大字宮崎９３７番地の４,097-569-1123,医療法人創生会　理事長　安達　正武,安達　正武,一般　産婦,,平元. 9. 1,kyushu/000491322.zip
診療所,44,0116075,博愛診療所,大分市大字野田８１８番地,097-549-0858,医療法人謙誠会　理事長　釘宮　毅,長尾　紳一郎,一般　精　神内　内,,平元. 9. 1,kyushu/000491322.zip
診療所,44,0116083,三好医院,大分市大字森町５３４番地の１０,097-522-1010,医療法人泰山会　理事長　三好　敦生,三好　淳子,一般　内　消　循　外　こう　リハ,,平元. 9. 1,kyushu/000491322.zip
病院,44,0116133,仲宗根病院,大分市大字小野鶴１３５３番地,097-541-1040,医療法人とよみ会　理事長　仲宗根　玄治,松下　裕貴,精神　精　心内　老年精神科,142,平元. 11. 1,kyushu/000491322.zip
診療所,44,0116141,かなや小児科,大分市下郡東１丁目４番８号,097-568-5522,医療法人かなや小児科　理事長　金谷　能明,金谷　能明,小,,平元. 11. 1,kyushu/000491322.zip
診療所,44,0116158,福田内科医院,大分市坂ノ市西２丁目１番５号,097-593-3355,医療法人福田内科医院　理事長　藤木　美和,藤木　美和,内　糖尿病内科　呼　消　循,,平元. 11. 1,kyushu/000491322.zip
診療所,44,0116166,阿部眼科医院,大分市王子南町２－３４,097-533-0026,医療法人文謙会　理事長　阿部　文英,阿部　文英,一般　眼,,平元. 11. 1,kyushu/000491322.zip
診療所,44,0116182,嶋田循環器科内科,大分市大在中央１丁目１０番１７号,097-592-0525,医療法人博寿会　理事長　嶋田　博文,嶋田　博文,一般　循　内,,平元. 12. 1,kyushu/000491322.zip
診療所,44,0116224,玄同内科医院,大分市大字横瀬４９３番地の１,097-541-6663,医療法人靖和会　理事長　仲間　薫,玄同　淑子,一般　内　呼　胃　循,,平2. 2. 1,kyushu/000491322.zip
診療所,44,0116232,織部内科クリニック,大分市大手町２丁目１番１５号,097-536-1525,医療法人織部内科クリニック　理事長　織部　和宏,織部　和宏,内　消　循　放,,平2. 2. 1,kyushu/000491322.zip
診療所,44,0116265,国東循環器クリニック,大分市大字上宗方４１７番地の６,097-541-4886,医療法人明昇会　理事長　大石　健司,大石　健司,一般　療養　内　糖尿病内科　人工透析内科　腎臓内科　循環器内科,,平2. 6. 1,kyushu/000491322.zip
診療所,44,0116273,牧野皮膚科形成外科内科医院,大分市明野東２丁目３２番２７号,097-558-6588,医療法人純医会　理事長　牧野　太郎,牧野　信江,皮　美容皮膚科　形外　美外　内　消化器内科　小　麻,,平2. 6. 1,kyushu/000491322.zip
診療所,44,0116281,藤沢小児科・アレルギー科,大分市大字森５４１番地,097-522-3705,医療法人信友会　理事長　藤沢　信裕,藤沢　信裕,小　アレ,,平2. 6. 1,kyushu/000491322.zip
診療所,44,0116315,佐藤耳鼻咽喉科,大分市田中町三丁目１１番６号,097-544-6111,医療法人佐藤耳鼻咽喉科　理事長　佐藤　意生,佐藤　意生,一般　耳い　気食,,平2. 7. 1,kyushu/000491322.zip
診療所,44,0116331,健眼会　野田眼科,大分市東春日町７番１６号,097-537-2026,医療法人健眼会野田眼科　理事長　野田　和宏,野田　和宏,一般　眼,,平2. 7. 1,kyushu/000491322.zip
診療所,44,0116380,近藤整形外科,大分市寺崎町１丁目１番６号,097-558-2181,医療法人近藤整形外科　理事長　近藤　桂史,近藤　桂史,一般　整外　リハ,,平2. 9. 1,kyushu/000491322.zip
診療所,44,0116398,医療法人松栄会　松坂さとう消化器内科,大分市大道町１丁目２番１号,097-545-8020,医療法人松栄会　理事長　佐藤　俊三,佐藤　俊三,一般　消化器内科　内,,平2. 9. 1,kyushu/000491322.zip
診療所,44,0116455,佐々木医院,大分市荷揚町２番１５号,097-536-0026,医療法人佐々木医院　理事長　山下　佳子,山下　佳子,一般　耳い　リハ　整外,,平2. 12. 1,kyushu/000491322.zip
診療所,44,0116463,辛島内科・消化器内科,大分市賀来新川二丁目１番１５号,097-549-3333,医療法人信愛会　理事長　辛島　和夫,辛島　卓,一般　内　消化器内科　呼内　リハ,,平3. 1. 1,kyushu/000491322.zip
病院,44,0116489,大分整形外科病院,大分市岩田町１丁目１番４１号,097-552-5151,医療法人一信会　理事長　木田　吉城,井口　洋平,一般　整外　リハ　麻　リウ,,平3. 1. 1,kyushu/000491322.zip
病院,44,0116521,織部病院,大分市田中町一丁目８番６２号,097-544-2377,医療法人凱風会　理事長　織部　哲也,中村　直子,一般　内　呼内　消化器内科　循環器内科　放,,平3. 5. 1,kyushu/000491322.zip
診療所,44,0116547,濱田皮膚科医院,大分市南鶴崎２丁目５番１１号,097-521-4144,医療法人尚宏会　理事長　濱田　尚宏,濱田　尚宏,皮,,平3. 11. 1,kyushu/000491322.zip
診療所,44,0116570,福光医院,大分市大字下郡１８５４番地の１,097-568-0070,医療法人福光医院　理事長　福光　賞真,福光　賞真,一般　内　精　外　心内　整外　胃腸内科　肛門外科,,平3. 11. 1,kyushu/000491322.zip
診療所,44,0116620,大分労働衛生管理センター　附属大分産業衛生診療所,大分市高城南町１１－７,097-552-7788,一般財団法人西日本産業衛生会　代表理事　野田　誠吾,前田　徹,内,,平4. 2. 17,kyushu/000491322.zip
病院,44,0116638,大分丘の上病院,大分市大字竹中１４０３番地,097-597-3660,医療法人善慈会　理事長　帆秋　善生,帆秋　善生,精神　精　神内　心内　内,140,平4. 4. 1,kyushu/000491322.zip
診療所,44,0116646,弓崎耳鼻咽喉科・気管食道科,大分市生石３丁目１番２９号,097-532-2224,医療法人星水会　理事長　弓崎　明輝,弓崎　明輝,耳い　気食,,平4. 4. 1,kyushu/000491322.zip
診療所,44,0116661,梶本医院,大分市ふじが丘南一丁目１６番１０号,097-568-3366,医療法人展寿会　理事長　梶本　展明,梶本　展明,一般　循　内　胃　呼,,平4. 4. 1,kyushu/000491322.zip
診療所,44,0116687,織部消化器科,大分市大字森３８６番地,097-523-0033,医療法人織部消化器科　理事長　織部　孝史,織部　孝史,一般　内　消　外,,平4. 4. 1,kyushu/000491322.zip
診療所,44,0116828,宮本耳鼻咽喉科医院,大分市大道町４丁目５－３０Ｍビル２Ｆ,097-546-3387,医療法人健耳会　理事長　宮本　和雄,宮本　和雄,耳い,,平4. 9. 14,kyushu/000491322.zip
診療所,44,0116844,ひがし内科医院,大分市大字上宗方５２４番地の１,097-541-0189,医療法人春風会　理事長　東　喬太,東　喬太,内　消化器内科　循環器内科　内分泌内科　糖尿病・代謝内科　呼内,,平5. 3. 1,kyushu/000491322.zip
診療所,44,0116851,すずかけ岡本クリニック,大分市千代町２丁目３番４５号,097-532-3312,医療法人新寿会　理事長　岡本　健二郎,岡本　健二郎,一般　内　糖尿病内科,,平5. 3. 1,kyushu/000491322.zip
診療所,44,0116893,長峰内科・胃腸内科クリニック,大分市大道町４－５－２７－２Ｆ,097-543-1411,長峰　健二,長峰　健二,内　胃腸内科　呼内　循環器内科,,平5. 4. 1,kyushu/000491322.zip
診療所,44,0116950,おおつかクリニック,大分市住吉町１丁目２番１６号,097-535-1122,医療法人進修会　理事長　大塚　玄二郎,中田　京子,一般　皮　内　外　形外　リハ,,平5. 11. 1,kyushu/000491322.zip
診療所,44,0116968,仙波整形外科,大分市二又町一丁目３番２７号,097-543-0606,医療法人南山会　理事長　仙波　圭,仙波　圭,一般　整外　リハ　リウ,,平5. 11. 1,kyushu/000491322.zip
診療所,44,0116976,ハートクリニック,大分市光吉台二丁目１６番８号,097-568-5446,医療法人優心会　理事長　小野　隆宏,小野　隆宏,一般　内　循環器内科　緩和ケア内科,,平5. 11. 1,kyushu/000491322.zip
診療所,44,0116984,吉田胃腸科・外科・肛門科,大分市大字城原１７６９番地の９,097-593-3511,医療法人正宏会　理事長　吉田　正樹,吉田　正樹,一般　消　外　こう　内,,平5. 11. 1,kyushu/000491322.zip
診療所,44,0117008,蔭山眼科,大分市南鶴崎２丁目２番２４号,097-522-1671,医療法人蔭山眼科　理事長　蔭山　誠,蔭山　誠,一般　眼,,平5. 11. 1,kyushu/000491322.zip
診療所,44,0117081,麻生整形外科クリニック,大分市新春日町２丁目３番１３号,097-546-8080,医療法人一淑会　理事長　麻生　邦一,麻生　邦一,整外　形外　リハ,,平6. 6. 1,kyushu/000491322.zip
診療所,44,0117156,大分県こころとからだの相談支援センター,大分市大字玉沢字平石９０８番地,097-541-6290,大分県知事　佐藤　樹一郎,児玉　亜由実,精　神,,平6. 11. 1,kyushu/000491322.zip
診療所,44,0117297,松田クリニック,大分市大字下徳丸字東上鶴１１４番地の１,097-523-0088,松田　勇人,松田　勇人,内　糖尿病内科　腎臓内科　脳神経内科　呼　循　胃　小　皮　アレ　リウ,,平7. 4. 1,kyushu/000491322.zip
診療所,44,0117347,ソフィアクリニック,大分市牧３丁目１５０番地,097-556-0040,医療法人雄山会　理事長　井上　幾雄,井上　幾雄,一般　産　婦　小,,平7. 6. 1,kyushu/000491322.zip
診療所,44,0117362,吉村耳鼻咽喉科,大分市大字森町５６５番地の１,097-527-3080,医療法人弘聖会　理事長　吉村　弘之,吉村　弘之,耳い,,平7. 6. 1,kyushu/000491322.zip
診療所,44,0117404,医療法人松寿堂西の台医院,大分市大字三芳１９５５番地,097-543-5600,医療法人松寿堂西の台医院　理事長　石井　裕美子,石井　裕美子,内　消　循　小　リハ,,平7. 7. 1,kyushu/000491322.zip
診療所,44,0117420,佐藤クリニック,大分市金池町２丁目８番１８号,097-535-0480,医療法人佐藤クリニック　理事長　佐藤　公則,佐藤　公則,一般　耳い,,平7. 8. 1,kyushu/000491322.zip
診療所,44,0117453,明野耳鼻咽喉科医院,大分市明野東２丁目３３－１４,097-553-3365,医療法人明野耳鼻咽喉科医院　理事長　鈴木　正志,鈴木　正志,耳い,,平7. 12. 1,kyushu/000491322.zip
病院,44,0117487,小深田消化器病院,大分市賀来南１丁目１５番３１号,097-549-4114,医療法人社団盛友会　理事長　小深田　盛一,小深田　盛一,一般　胃　外　内　循環器内科　こう　リハ,,平8. 2. 1,kyushu/000491322.zip
診療所,44,0117529,竹下粧子クリニック,大分市中島西１丁目１番２４号中島ビル２０２,097-533-2874,竹下　粧子,竹下　粧子,精　心内　内,,平8. 4. 1,kyushu/000491322.zip
診療所,44,0117560,アンジェリッククリニック浦田,大分市花津留２丁目１０番２号,097-558-2020,医療法人啓生会　理事長　浦田　憲一郎,浦田　憲一郎,一般　産婦,,平8. 7. 1,kyushu/000491322.zip
診療所,44,0117578,さとうファミリークリニック,大分市下郡北一丁目４番１４号,097-554-3000,佐藤　洋介,佐藤　洋介,小　神内　内,,平8. 7. 1,kyushu/000491322.zip
診療所,44,0117719,医療法人三栄会三宅胃腸科内科クリニック,大分市久原中央二丁目２番２２号,097-592-0771,医療法人三栄会　理事長　三宅　勝,三宅　勝,内　外　消化器内科　循環器内科　呼内　小　アレ　胃,,平9. 3. 24,kyushu/000491322.zip
診療所,44,0117735,山下循環器科内科,大分市大字下判田２３４９番地の１,097-597-1110,医療法人山下循環器科内科　理事長　山下　賢治,大家　辰彦,内　消　循　リハ,,平9. 4. 1,kyushu/000491322.zip
診療所,44,0117768,三楽会濱田クリニック,大分市府内町１丁目６番３８号,097-538-3233,医療法人三楽会濱田クリニック　理事長　濱田　映,濱田　映,肛門外科　胃腸科内科　麻　心内,,平9. 5. 1,kyushu/000491322.zip
診療所,44,0117917,天心堂へつぎ診療所,大分市大字中戸次５１８５番地の２,097-597-5551,社会医療法人財団天心堂　理事長　河村　忠雄,河村　忠雄,内,,平9. 9. 14,kyushu/000491322.zip
病院,44,0117925,社会医療法人財団天心堂へつぎ病院,大分市大字中戸次字二本木５９５６番地,0570-034577,社会医療法人財団天心堂　理事長　河村　忠雄,梅木　健二,一般　内　呼内　循環器内科　腎臓内科　糖尿病・内分泌内科　消化器内科　外　腹部外科　麻　整外　脳外　ひ　眼　形外　小　放　リハ　耳い　アレ　リウ　神内　皮　大腸肛門外科　血管外科　血液内科　精　緩和ケア内科,188,平9. 9. 14,kyushu/000491322.zip
診療所,44,0117933,堀内科,大分市三佐一丁目７番８号,097-524-0282,堀　髙志,堀　髙志,内,,平9. 10. 1,kyushu/000491322.zip
診療所,44,0117966,高城こうのクリニック,大分市城東町１１番３０号,097-553-1374,医療法人高城こうのクリニック　理事長　河野　一造,河野　一造,内　麻　ペインクリニック内科　循　整外　リハ,,平9. 11. 1,kyushu/000491322.zip
病院,44,0118006,渕野病院,大分市坂ノ市中央５丁目１番２１号,097-592-2181,医療法人社団淵野会　理事長　渕野　勝弘,渕野　由佳,精神　精　心内,187,平10. 2. 15,kyushu/000491322.zip
診療所,44,0118022,辛島内科クリニック,大分市千代町２丁目１－１,097-532-3053,辛島　賢士,辛島　賢士,一般　内　呼　消　循　小　放　外　こう,,平10. 4. 1,kyushu/000491322.zip
診療所,44,0118063,河野泌尿器科医院,大分市賀来北三丁目４番１２号,097-586-0121,医療法人河野泌尿器科医院　理事長　河野　信一,河野　信一,一般　ひ　皮　内　性感染症内科,,平10. 6. 1,kyushu/000491322.zip
病院,44,0118097,大川産婦人科病院,大分市末広町２丁目４番１６号,097-536-3511,医療法人大川産婦人科病院　理事長　大川　彦宏,森田　哲夫,一般　産婦　小　麻,,平10. 7. 1,kyushu/000491322.zip
診療所,44,0118105,織部泌尿器科,大分市大字森字嶋ノ下５５０番地の１,097-523-3330,医療法人延寿会　理事長　織部　智哉,織部　智哉,一般　ひ,,平10. 7. 1,kyushu/000491322.zip
診療所,44,0118113,大分皮膚科,大分市高砂町２番５０号オアシスひろば２１　３階,097-535-2544,山本　貴弘,山本　貴弘,皮　美容皮膚科,,平10. 9. 1,kyushu/000491322.zip
診療所,44,0118121,心葉消化器外科,大分市下郡中央３丁目１０番１４号,097-567-8577,医療法人心葉消化器外科　理事長　池本　博行,池本　博行,一般　消　外　内,,平10. 11. 1,kyushu/000491322.zip
診療所,44,0118154,田中耳鼻咽喉科クリニック,大分市牧３丁目１１番１０号,097-556-7229,医療法人田中耳鼻科　理事長　田中　鴻一郎,田中　俊一郎,耳い　アレ,,平10. 11. 1,kyushu/000491322.zip
診療所,44,0118170,大在こどもクリニック,大分市横田１丁目１３番１７号,097-593-3303,医療法人大在こどもクリニック　理事長　澤口　博人,澤口　博人,小,,平10. 11. 1,kyushu/000491322.zip
診療所,44,0118212,岸眼科,大分市大在中央１丁目４番１０号,097-524-3777,医療法人孟和会　理事長　岸　尚文,岸　尚文,眼,,平11. 1. 1,kyushu/000491322.zip
診療所,44,0118253,敷戸耳鼻咽喉科医院,大分市大字寒田８８３－１,097-567-5034,向山　五朗,向山　五朗,耳い　気食　アレ,,平11. 4. 1,kyushu/000491322.zip
診療所,44,0118261,堀永産婦人科医院,大分市府内町２丁目５番１３号,097-532-5289,医療法人堀永産婦人科医院　理事長　堀永　宏史,堀永　宏史,一般　産婦,,平11. 3. 18,kyushu/000491322.zip
診療所,44,0118279,公益財団法人　大分県地域保健支援センター診療所,大分市大字駄原２８９２番地の１,097-532-2167,公益財団法人大分県地域保健支援センター　理事長　河野　幸治,後藤　朗,内　呼　循　婦,,平11. 4. 1,kyushu/000491322.zip
診療所,44,0118303,松岡メディカルクリニック,大分市大字松岡１８２４番地の１,097-524-6777,医療法人松悠会　理事長　小代　恭子,馴松　義啓,一般　内　呼内　消化器内科　循環器内科　腎臓内科　整外　リウ　リハ　外,,平11. 4. 1,kyushu/000491322.zip
診療所,44,0118311,たかだ耳鼻咽喉科クリニック,大分市大字田尻４２０番地の２,097-586-1187,医療法人社団順耳会　理事長　高田　勝強,高田　順子,耳い　小,,平11. 5. 1,kyushu/000491322.zip
診療所,44,0118402,富士見が丘さくらクリニック,大分市富士見が丘東五丁目１０番１２号,097-586-1141,医療法人逸生会　理事長　則行　英樹,則行　英樹,内,,平11. 7. 1,kyushu/000491322.zip
診療所,44,0118444,米満内科医院,大分市明野南１丁目２７－１０,097-551-1170,医療法人敬正会　理事長　米満　春美,米満　春美,一般　内　呼　循　消,,平11. 8. 1,kyushu/000491322.zip
診療所,44,0118469,大在耳鼻科内科医院,大分市汐見２丁目１番１号,097-524-3808,田中　隆博,田中　隆博,耳い　気食　アレ　内,,平11. 11. 1,kyushu/000491322.zip
診療所,44,0118501,貞永産婦人科医院,大分市生石２丁目１番１８号,097-532-6327,医療法人一明会　理事長　貞永　明美,貞永　明美,一般　産婦,,平11. 11. 1,kyushu/000491322.zip
診療所,44,0118527,細川内科クリニック,大分市千代町一丁目２番３５号,097-532-1113,医療法人あすか会　理事長　細川　隆文,細川　隆文,内　小　アレ　血液内科,,平11. 11. 1,kyushu/000491322.zip
診療所,44,0118543,よしどめ内科・神経内科クリニック,大分市新春日町１丁目１番２９号,097-540-7171,医療法人よしどめ内科・神経内科クリニック　理事長　吉留　宏明,吉留　宏明,神内　内　リハ,,平11. 11. 1,kyushu/000491322.zip
診療所,44,0118550,宮本クリニック,大分市高松東２丁目７番７号,097-558-5373,医療法人宮本クリニック　理事長　宮本　光郎,宮本　光郎,一般　麻　呼　外　循　内　リハ,,平11. 11. 1,kyushu/000491322.zip
診療所,44,0118618,わさだかかりつけ医院泌尿器科クリニック,大分市大字口戸５９番地,097-586-1212,医療法人優路　理事長　緒方　俊一,緒方　俊一,一般　ひ　皮,,平12. 1. 1,kyushu/000491322.zip
診療所,44,0118626,つるさきクリニック,大分市南鶴崎２丁目６番５号,097-527-2152,医療法人鶴友会　理事長　古賀　徹,古賀　徹,内　循　婦,,平12. 2. 1,kyushu/000491322.zip
病院,44,0118659,だいかく病院,大分市下郡山の手２番１８号,097-569-8860,医療法人秀明会　理事長　大角　崇史,安藤　博彰,一般　内　循環器内科　呼内　消化器内科　外　整外　脳外　麻　皮　ひ　精　リハ,,平12. 3. 1,kyushu/000491322.zip
診療所,44,0118675,府内耳鼻咽喉科,大分市府内町２丁目３番３０号,097-534-3388,医療法人友耳会　理事長　植山　茂宏,植山　茂宏,耳い　アレ　形外　気食　内,,平12. 5. 1,kyushu/000491322.zip
診療所,44,0118683,森内科医院,大分市下郡北３丁目２３番２５号,097-569-1014,医療法人仁友会　理事長　森　哲,森　哲,内　消　循　呼　放,,平12. 5. 1,kyushu/000491322.zip
診療所,44,0118733,伊東レディースクリニック,大分市大字森６６０番地の１,097-523-3232,医療法人孝萌会　理事長　市田　宏司,市田　宏司,一般　産婦,,平12. 6. 1,kyushu/000491322.zip
診療所,44,0118774,ふじさお内科クリニック,大分市長浜町１丁目４番３号,097-532-2996,藤竿　章次,藤竿　章次,内　循　呼　消　アレ　リウ　小　心内,,平12. 9. 1,kyushu/000491322.zip
診療所,44,0118782,内科小野医院,大分市上野町１３番４８号,097-513-7355,小野　和俊,小野　和俊,内,,平12. 9. 1,kyushu/000491322.zip
診療所,44,0118790,井野辺府内クリニック,大分市府内町１丁目３番２３号,097-533-0255,医療法人畏敬会　理事長　井野邉　純一,井野　義人,一般　内　循環器内科　消化器内科　呼内　神内　リハ,,平12. 9. 1,kyushu/000491322.zip
病院,44,0118816,井野辺病院,大分市大字中尾字平２５５番地,097-586-5522,医療法人畏敬会　理事長　井野邉　純一,石松　俊之,一般　療養　内　循環器内科　消化器内科　脳神経内科　呼内　整外　内分泌・糖尿病内科　脳神経外科　リハ,,平12. 9. 1,kyushu/000491322.zip
病院,44,0118832,医療法人ライフサポート　明和記念病院,大分市明野北１丁目２番１７号,097-573-1000,医療法人ライフサポート　理事長　伊藤　龍太郎,深見　徹二朗,療養　内　リハ,120,平12. 10. 29,kyushu/000491322.zip
診療所,44,0118857,みうら皮ふ科クリニック,大分市大字玉沢字垣添７０７番地の１,097-588-8585,医療法人社団芳樹会　理事長　三浦　芳子,三浦　芳子,皮　形外,,平12. 11. 1,kyushu/000491322.zip
診療所,44,0118873,竹内皮ふ科,大分市田中町二丁目７番２４号,097-545-0571,医療法人竹内皮ふ科　理事長　竹内　善治,竹内　善治,皮,,平12. 11. 1,kyushu/000491322.zip
診療所,44,0118915,津田皮膚科クリニック,大分市明野南１丁目２７番２号,097-553-4493,医療法人津田皮膚科クリニック　理事長　津田　眞五,津田　眞五,皮,,平12. 11. 1,kyushu/000491322.zip
診療所,44,0118923,しみず小児科,大分市下郡中央２丁目１番１号,097-503-8366,医療法人しみず小児科　理事長　清水　隆史,清水　隆史,小,,平12. 11. 1,kyushu/000491322.zip
診療所,44,0118949,栗林医院,大分市久原中央一丁目７番１２号,097-592-1055,医療法人栗林医院　理事長　栗林　多世子,栗林　景晶,内　呼　消　循,,平12. 11. 1,kyushu/000491322.zip
