med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,04,0211833,久門医院,石巻市垂水町　３－６－１,0225-97-4141,医療法人明尚会　理事長　久門俊勝,久門　俊勝,内,,平10. 1. 1,ika
診療所,04,0211841,駅前北きし内科クリニック,石巻市駅前北通り１丁目１４番２１号,0225-95-3123,医療法人きし内科クリニック　理事長　岸　幹夫,岸　幹夫,消化器内科　呼内　循環器内科　内,,平25. 3. 1,ika
診療所,04,0211858,医療法人　中山こどもクリニック,石巻市中里　３－４－２７,0225-95-4121,医療法人中山こどもクリニック　理事長　中山孝之,中山　孝之,小,,平10. 1. 1,ika
診療所,04,0211965,かわらだ内科・胃大腸クリニック,石巻市鋳銭場　１－１０,0225-21-5335,医療法人社団　かわらだ内科・胃大腸クリニック　理事長　川原田　博章,川原田　博章,内　胃,,平12. 7. 1,ika
診療所,04,0211973,佐久間眼科小児科医院,石巻市八幡町　１－３－２２,0225-92-7651,医療法人　佐久間眼科小児科医院　理事長　佐久間　健彦,佐久間　健彦,眼　小,,平12. 9. 1,ika
診療所,04,0212013,こばやし医院,石巻市蛇田字南経塚　７－３,0225-22-0789,医療法人　こばやし医院　理事長　小林　隆夫,小林　隆夫,内　呼,,平14. 1. 1,ika
診療所,04,0212039,佐藤内科医院,宮城県石巻市茜平４－１０４,0225-22-3020,医療法人清芳会　理事長　佐藤　清壽,佐藤　清壽,内　小　消　循,,平23. 11. 1,ika
診療所,04,0212047,やまもと産婦人科,石巻市大街道北１－３－１５,0225-93-7000,山本　博尚,山本　博尚,産婦　内,,平15. 4. 1,ika
診療所,04,0212070,大街道じゅんクリニック,石巻市大街道北３－４－９７,0225-92-1092,医療法人社団大樹会　理事長　千葉　淳,千葉　淳,内　小,,平16. 7. 1,ika
診療所,04,0212096,舘田耳鼻咽喉科医院,石巻市相野谷字旧屋敷　１５０,0225-62-3036,舘田　要,舘田　要,一般　耳い　気食,,昭49. 4. 1,ika
診療所,04,0212112,成田医院,石巻市相野谷字飯野川町　１２２,0225-62-3221,医療法人　光義会　理事長　成田　満義,成田　満義,内　小,,平14. 1. 1,ika
診療所,04,0212146,中川内科外科医院,石巻市前谷地字横須賀　１０３－７,0225-72-2123,医療法人社団中川内科外科医院　理事長　中川久明,中川　久明,内　外,,平2. 1. 1,ika
診療所,04,0212161,佐々木医院,石巻市和渕字和渕町　８６,0225-72-3122,佐々木　俊,佐々木　俊,小　内,,平11. 12. 28,ika
診療所,04,0212179,紫桃内科医院,石巻市鹿又字伊勢前　５３ー２,0225-75-2325,医療法人社団　千裕会　理事長　紫桃　正裕,紫桃　正裕,内　消　循　呼　小,,平13. 1. 1,ika
診療所,04,0212187,医療法人　簡野医院,石巻市鹿又字八幡前　１７－４,0225-74-2244,医療法人簡野医院　理事長　簡野　泰裕,簡野　泰裕,内　小,,平17. 1. 1,ika
診療所,04,0212229,医療法人社団信和会　ものうファミリークリニック,石巻市桃生町中津山字八木１６７番地の４,0225-76-4024,医療法人社団信和会　理事長　河野　秀信,河野　秀信,小　内,,平21. 10. 13,ika
診療所,04,0212237,ものう眼科クリニック,石巻市桃生町中津山字四軒前　７０－１,0225-79-1388,河野　政信,河野　政信,眼,,平17. 4. 1,ika
診療所,04,0212245,網小医院,石巻市長渡浜杉　１３ー３,0225-49-2033,医療法人陽気会　理事長　木内　信二,友田　燁夫,内　外　整外　脳外　ひ,,平11. 9. 1,ika
診療所,04,0212294,石巻市橋浦診療所,石巻市北上町橋浦字大須　２１５,0225-67-2051,石巻市長　齋藤　正美,只野　光一,内　小,,平17. 4. 1,ika
診療所,04,0212310,石巻市田代診療所,石巻市田代浜字仁斗田　１２６,0225-98-2005,石巻市長　齋藤　正美,佐藤　仁人,内,,平17. 4. 1,ika
診療所,04,0212351,石巻市寄磯診療所,石巻市寄磯浜赤島２－１,0225-48-2111,石巻市長　齋藤　正美,伊勢　秀雄,内　外　神内　循,,平28. 1. 19,ika
診療所,04,0212377,あいかわ小児クリニック,石巻市丸井戸３－４－１０,0225-92-8805,医療法人社団遥純会　理事長　相川純一郎,相川　純一郎,小,,平18. 1. 1,ika
診療所,04,0212385,亀田内科皮膚科クリニック,石巻市大街道南５－４－３１,0225-95-6118,亀田　智統,亀田　智統,内　胃　外　皮　アレ,,平18. 2. 1,ika
診療所,04,0212393,医療法人清芳会中浦内科医院,石巻市中浦１－２－１１１,0225-21-7551,医療法人清芳会　理事長　佐藤清壽,佐藤　純,内　小　胃　循,,平18. 4. 1,ika
診療所,04,0212427,医療法人社団箕田内科クリニック,石巻市向陽町２－１－１９,0225-96-5252,医療法人社団箕田内科クリニック　理事長　箕田　紳一郎,箕田　紳一郎,内　循環器内科,,平19. 1. 1,ika
診療所,04,0212435,佐藤みみはなのどクリニック,石巻市わかば２－５－５,0225-22-3387,医療法人社団　吉萌会　理事長　佐藤　三吉,佐藤　三吉,耳い　アレ　気食,,平24. 2. 1,ika
診療所,04,0212443,鈴木整形外科クリニック,石巻市鹿妻北１－６－１５,0225-92-7707,医療法人鈴木整形外科クリニック　理事長　鈴木　廣,鈴木　廣,整外　リハ,,平19. 1. 1,ika
診療所,04,0212450,櫻井内科クリニック,石巻市広渕字町北７０－１,0225-73-3811,医療法人桃桜会　理事長　桜井　忠実,桜井　忠実,内　胃　小,,平19. 1. 1,ika
病院,04,0212468,医療法人啓仁会石巻ロイヤル病院,石巻市広渕字焼巻２,0225-73-5888,医療法人啓仁会　理事長　矢吹　甚吾,河村　修,一般　療養　内　リウ　消　循　整外　外　婦　リハ　神内,170,平19. 9. 1,ika
診療所,04,0212484,なかがわ眼科,石巻市恵み野５－１０－４１,0225-92-0211,中川　陽一,中川　陽一,眼,,平20. 5. 1,ika
診療所,04,0212518,しらゆりクリニック,石巻市蛇田字新立野３３０番地２,0225-22-3717,高屋　りさ,高屋　りさ,婦,,平21. 8. 1,ika
病院,04,0212534,医療法人海邦会　鹿島記念病院,石巻市広渕字長山１００番地,0225-73-2420,医療法人海邦会　理事長　上妻　隆昌,木村　勤,精神　精　心内,113,平22. 3. 1,ika
診療所,04,0212559,いしのまき矢吹クリニック,石巻市大橋三丁目２番７,0225-21-6117,医療法人アイワイシー　理事長　矢吹　法孝,矢吹　法孝,内　消　心内,,平22. 3. 1,ika
診療所,04,0212567,診療所　在宅医療,石巻市大街道北三丁目６番７２号,0225-98-6255,佐藤　保生,佐藤　保生,内,,平22. 4. 1,ika
診療所,04,0212575,栗原医院,石巻市桃生町寺崎字舟場前２３－１,0225-76-4170,医療法人社団博愛仁志会　理事長　栗原　洋志,栗原　洋志,一般　療養　内　外　整外,,平22. 8. 1,ika
診療所,04,0212591,いとう心療クリニック,石巻市中里２－１２－２６,0225-98-3201,医療法人社団伊藤内科クリニック　理事長　伊藤　健一,伊藤　健太郎,精　心内,,平22. 11. 1,ika
診療所,04,0212625,あらい脳神経外科クリニック,石巻市蛇田字下中埣２７－２７,0225-98-3671,荒井　啓史,荒井　啓史,脳外,,平23. 6. 1,ika
診療所,04,0212641,祐ホームクリニック石巻,石巻市わかば２－１３－５,050-3777-2177,医療法人社団鉄祐会　理事長　武藤　真祐,武藤　真祐,内,,平27. 6. 1,ika
診療所,04,0212708,まだらめ内科医院,石巻市わかば２－１－５,0225-24-9133,班目　仁,班目　仁,内　神内,,平24. 3. 1,ika
診療所,04,0212773,茜平クリニック,石巻市茜平２－２－１７,0225-98-5108,佐藤　尊厳,佐藤　尊厳,内　循環器内科,,平28. 5. 10,ika
診療所,04,0212781,よしろう内科,石巻市住吉町１－８－４６,0225-22-3277,医療法人桐葉会　理事長　千葉　淑朗,千葉　淑朗,内　胃　循　呼内　アレ　腎臓内科　糖尿病内科,,平28. 7. 1,ika
病院,04,0212799,石巻市立病院,石巻市穀町１５－１,0225-25-5555,石巻市長　齋藤　正美,椎葉　健一,一般　一般　療養　療養　内　外　整外　麻　リハ　眼　耳い　放　皮　消化器内科　循環器内科　緩和ケア内科,180,平28. 9. 1,ika
診療所,04,0212807,土井眼科クリニック,石巻市新橋３－１１,0225-25-7315,土井　洋,土井　洋,眼,,平28. 11. 1,ika
診療所,04,0212815,石巻市夜間急患センター,石巻市蛇田字西道下７１,0225-94-5111,石巻市長　齋藤　正美,佐藤　仁人,内　外　小,,平28. 12. 1,ika
診療所,04,0212823,石巻市雄勝診療所,石巻市雄勝町小島字和田１２３,0225-25-7641,石巻市長　齋藤　正美,末永　拓郎,内　外　整外,,平29. 1. 16,ika
診療所,04,0212849,宮城県子ども総合センター附属診療所石巻診療室,石巻市あゆみ野五丁目７番地,0225-95-1121,宮城県知事　村井　嘉浩,鈴木　勝昭,児童精神科　精神科,,平30. 3. 15,ika
診療所,04,0212864,二宮外科クリニック,石巻市不動町一丁目７番３号,0225-22-0202,医療法人社団二宮外科　理事長　二宮　健次,二宮　健次,外　内　整外　ひ　リハ　肛門外科,,平30. 11. 24,ika
診療所,04,0212872,森消化器内科外科,石巻市新橋５番３３号,0225-23-2151,医療法人済生の森　理事長　森　芳正,森　芳正,内　外,,平31. 1. 1,ika
診療所,04,0212922,石巻内科透析クリニック,石巻市須江字舘山根１０５,0225-24-9499,医療法人　清仁会　理事長　上田　仁,杵淵　忠司,腎臓内科　内　人工透析,,令4. 1. 5,ika
診療所,04,0212948,須江きむら医院,石巻市須江字皮剥１０５－２,0225-24-6311,木村　周,木村　周,内　消化器内科　循環器内科,,令4. 2. 20,ika
診療所,04,0212955,関節外科スポーツクリニック石巻,石巻市あゆみ野５丁目２－１,0225-98-9901,医療法人関節外科スポーツクリニック　理事長　髙橋　敦,髙橋　敦,一般　一般　整外　リハ　麻,19,令5. 2. 1,ika
診療所,04,0212971,医療法人明星会あけぼのクリニック,石巻市蛇田字上中埣２６－１,0225-98-3061,医療法人明星会　理事長　赤坂　邦,赤坂　邦,精　心内　肛門内科　肛門外科　胃,,令5. 4. 1,ika
診療所,04,0212997,いしのまき山本クリニック,石巻市恵み野５－１０－３８,0225-92-7311,山本　康央,山本　康央,内　消化器内科,,令6. 5. 29,ika
診療所,04,0213011,蛇田さくら内科クリニック,石巻市蛇田金津町１３番地１４,0225-98-3710,医療法人なごみ会　理事長　大坂　美和子,大坂　美和子,循環器内科　内,,令7. 8. 1,ika
診療所,04,0213029,齋藤産婦人科医院,石巻市中央三丁目５番２６号,0225-22-0707,医療法人社団齋藤産婦人科医院　理事長　齋藤　潔,齋藤　潔,産婦,,令7. 8. 1,ika
診療所,04,0213037,石巻あかね眼科,石巻市茜平４丁目１０４番地イオンモール石巻２階,0225-24-6171,医療法人ひとみ会　理事長　菊地　泰弘,竹田　瑛,眼,,令7. 12. 1,ika
診療所,04,0213045,恵み野おおほり内科クリニック,石巻市恵み野１丁目１０番５号,022-525-5137,大堀　久詔,大堀　久詔,内　腫瘍内科　心内　精　睡眠障害内科,,令8. 5. 1,ika
診療所,04,0213052,石巻市立病院附属牡鹿医療センター,石巻市鮎川浜清崎山７番地,0225-45-3185,石巻市長　齋藤　正美,阿部　康二,一般　一般　内　外　歯,15,令8. 4. 1,ika
病院,04,0310023,塩竈市立病院,塩竈市香津町　７ー１,022-364-5521,塩竈市長　佐藤　光樹,福原　賢治,一般　内　外　呼内　消化器内科　循環器内科　腎臓内科　脳内　神内　肝臓内科　心内　緩和医療内科　糖尿病内科　整外　リウ　小　皮　ひ　婦　眼　耳い　リハ　麻,161,昭32. 8. 1,ika
病院,04,0310171,公益財団法人宮城厚生協会坂総合病院,塩竈市錦町　１６ー５,022-365-5175,公益財団法人宮城厚生協会　理事長　土村　まどか,冨山　陽介,一般　内科　肝臓内科　神内　精　呼内　小　外科　血管外科　整外　形外　胸外　呼外　心外　皮　ひ　こう　産婦　眼　耳い　リハ　麻　放　脳外　救命　病理　消化器内科　循環器内科　糖尿病・代謝内科　漢方内科　緩和ケア内科,357,昭32. 11. 1,ika
診療所,04,0310262,塩釜市浦戸診療所,塩竈市浦戸野々島字河岸　５０,022-369-2350,塩竃市長　佐藤　光樹,後藤　淳,内　外,,昭57. 5. 1,ika
診療所,04,0310536,渡辺耳鼻咽喉科気管食道科医院,塩竈市尾島町　６－３,022-364-6005,渡辺　孝志,渡辺　孝志,一般　耳い　気食　アレ,,昭47. 6. 1,ika
病院,04,0310643,医療法人菅野愛生会緑ケ丘病院,塩竈市西玉川町　１－１６,022-362-5555,医療法人菅野愛生会　理事長　菅野　潤,齋藤　秀光,精神　精　内　心内,288,昭52. 11. 1,ika
診療所,04,0310718,鳥越塩釜腎クリニック,塩竈市錦町　５ー１３,022-365-1361,鳥越　紘二,鳥越　紘二,整外　リウ　透析,,昭57. 11. 1,ika
診療所,04,0310726,菅原内科胃腸科医院,塩竈市宮町　２－２８,022-362-0513,菅原　伸夫,菅原　伸夫,内　呼　循,,昭62. 4. 1,ika
診療所,04,0310767,鈴木眼科医院,塩竈市宮町　３－２５,022-365-1523,医療法人社団鈴木眼科医院　理事長　鈴木　健史,鈴木　健史,一般　眼,,平元. 7. 1,ika
診療所,04,0310775,公益財団法人宮城厚生協会坂総合病院附属北部診療所,塩竈市庚塚１－３,022-366-7251,公益財団法人宮城厚生協会　理事長　土村　まどか,宮沼　弘明,内,,平13. 9. 1,ika
診療所,04,0310783,平澤内科医院,塩竈市石堂　１－３３,022-365-0222,医療法人社団平樹会平澤内科医院　理事長　平澤　賴久,平澤　賴久,内　胃　小,,平2. 1. 1,ika
診療所,04,0310825,及川内科医院,塩竈市尾島町　５ー１６,022-364-8986,医療法人及川内科医院　理事長　及川潤一,及川　潤一,一般　療養　内　呼　消,,平3. 1. 1,ika
診療所,04,0310841,高橋ジェネラルクリニック,塩竈市藤倉　３ー６ー４,022-365-9005,医療法人高橋外科肛門科医院　理事長　高橋　輝兆,髙橋　輝兆,外　こう　麻　内　ペインクリニック外科,,平3. 1. 1,ika
診療所,04,0310866,清水沢クリニック,塩竈市清水沢　３ー１４ー２４,022-367-6822,小杉　茂,小杉　茂,内　小,,平5. 12. 1,ika
診療所,04,0310874,いけの医院,塩釜市藤倉　３ー１７ー５,022-367-1110,医療法人社団いけの医院　理事長　池野　由佳,池野　由佳,産婦　小　形外　漢方内科　皮,,平4. 1. 1,ika
診療所,04,0310882,塩釜地区休日急患診療センター,塩竈市錦町　７ー１０,022-363-0630,塩釜市長,横山　義正,内　小,,平4. 4. 1,ika
診療所,04,0310924,杉山内科,塩竈市北浜　１－６－９,022-362-1715,医療法人社団杉山内科　理事長　杉山幸一,杉山　幸一,内　小　胃,,平5. 1. 1,ika
診療所,04,0310957,遠藤レディスクリニック,塩竈市花立町　１－３２,022-362-5603,医療法人敬仁会　理事長　遠藤英敬,遠藤　英敬,一般　一般　産婦　麻,7,平7. 7. 1,ika
診療所,04,0310973,渡辺眼科医院,塩竈市尾島町　６ー３,022-362-8784,渡邉　広己,渡邉　広己,一般　眼,,平9. 4. 4,ika
診療所,04,0310981,本間医院,塩竈市本町　３ー２０,022-364-1760,医療法人社団中正会　理事長　本間　正明,本間　正明,内　呼　循　アレ　小,,平9. 7. 1,ika
診療所,04,0310999,川合整形外科クリニック,塩竈市藤倉　２ー４ー２０,022-365-6818,川合　淳,川合　淳,整外　リハ　リウ,,平9. 10. 1,ika
病院,04,0311005,赤石病院,塩竈市花立町　２２－４２,022-362-8131,医療法人社団赤石会　理事長　赤石　隆,赤石　隆,一般　療養　外　脳外　整外　救急科　小外　内　リハ　消化器外科　こう　乳腺外科　放　気食　呼外　麻　形外　和漢　血管外科　循環器内科,,平11. 2. 1,ika
診療所,04,0311070,藤谷内科クリニック,塩竈市南錦町　８ー１０,022-361-0211,医療法人社団　藤谷内科クリニック　理事長　藤谷　浩,藤谷　浩,内　消,,平13. 1. 1,ika
診療所,04,0311088,宮町脳神経・眼科クリニック,塩竈市宮町８ー１５,022-362-2121,杉山　泰二,杉山　泰二,神内　内　眼,,平13. 5. 1,ika
診療所,04,0311096,無量井内科クリニツク,塩竈市東玉川町　２ー２８,022-361-3577,医療法人　社団無量井内科クリニック　理事長　無量井　泰,無量井　泰,内　リウ　アレ　消化器内科,,平14. 1. 1,ika
診療所,04,0311104,新浜クリニック,塩竈市新浜町　１ー６ー１８,022-363-3363,医療法人社団恒心会　理事長　齋　恒夫,齋　恒夫,精　内　心内,,平14. 7. 1,ika
診療所,04,0311112,ももせクリニック,塩竈市清水沢４－３７－２０,022-361-8201,医療法人財団五倫会　理事長　髙橋　正倫,髙橋　正倫,一般　一般　内　外　整外　リハ　麻　こう　歯　矯歯　小歯　歯外,19,平26. 1. 1,ika
診療所,04,0311138,ちば整形外科クリニック,塩竈市玉川　１－９－７,022-361-6711,千葉　伸一,千葉　伸一,整外　リハ　リウ,,平16. 6. 1,ika
診療所,04,0311146,ささき内科・呼吸器科クリニック,塩竈市玉川　１－３－３０,022-365-6201,佐々木　泰夫,佐々木　泰夫,内　呼,,平17. 1. 1,ika
診療所,04,0311161,公益社団法人　宮城県塩釜医師会臨床検査センター,塩竈市錦町７－１０,022-364-3301,公益社団法人　宮城県塩釜医師会　会長　赤石　隆,本間　正明,内,,平20. 3. 1,ika
診療所,04,0311187,ふくちゃんクリニック,塩竈市泉沢町２２－１０－１Ｆ,022-365-2238,木原　政博,木原　政博,内　精　心内,,平22. 8. 1,ika
診療所,04,0311195,くろさわ脳外科画像診断クリニック,塩釜市錦町６－３２,022-366-9638,黒沢　久三,黒沢　久三,脳外　外　内　整外　神内,,平23. 11. 1,ika
診療所,04,0311211,やまとクリニック,塩竈市伊保石２１－１,022-367-7611,社会福祉法人　大和福壽会　理事長　髙橋　政俊,髙橋　義和,総合内科　腫瘍内科　緩和医療科　小　心内　精,,平26. 12. 1,ika
診療所,04,0311237,本塩釜耳鼻咽喉科クリニック,塩竈市北浜一丁目７番７号,022-355-9933,医療法人　ＧＡ　理事長　沖津　尚弘,沖津　尚弘,耳い,,平29. 7. 1,ika
診療所,04,0311245,冨永内科医院,塩竈市松陽台一丁目１番２－２号,022-365-7188,医療法人社団永健会　理事長　冨永　泰之,冨永　泰之,内　呼内　循環器内科　消化器内科,,平29. 7. 18,ika
診療所,04,0311252,みみはなのど宮崎クリニック,塩釜市花立町１３番１２号,022-357-0832,宮﨑　真紀子,宮﨑　真紀子,耳い,,令3. 3. 1,ika
診療所,04,0311260,本塩釜ひふ科クリニック,塩竈市北浜１丁目２－２０,022-353-7640,小幡　祥子,小幡　祥子,皮,,令4. 1. 1,ika
診療所,04,0311286,こがね医院,塩竈市旭町５番１０号,022-362-2026,医療法人こがね雅会　理事長　金　俊夫,金　俊夫,内　呼　消　アレ,,令5. 1. 1,ika
病院,04,0510135,光ケ丘保養園,気仙沼市浪板　１４０,0226-22-6920,医療法人くさの実会　理亊長　森　良一郎,新階　敏恭,精神　精　心内,240,昭32. 12. 9,ika
病院,04,0510150,医療法人移川哲仁会三峰病院,気仙沼市松崎柳沢　２１６ー５,0226-22-6685,医療法人移川哲仁会　理亊長　移川　哲,連記　成史,精神　精　神　内,169,昭34. 3. 10,ika
診療所,04,0510523,武田眼科医院,気仙沼市南郷９－７,0226-23-3285,医療法人武田眼科医院　理事長　武田　宜之,武田　宜之,眼,,平20. 11. 28,ika
診療所,04,0510556,医療法人華月会　村岡外科クリニック,気仙沼市田中前四丁目４－７,0226-23-3990,医療法人華月会　理事長　村岡　正朗,村岡　正朗,外　胃,,平24. 5. 22,ika
診療所,04,0510564,三条小児科医院,気仙沼市田中前　２ー８ー４,0226-23-0088,医療法人社団三条小児科医院　理事長　三条　雅敏,三条　雅敏,小,,平3. 1. 1,ika
診療所,04,0510580,森田医院,気仙沼市八日町　１ー４ー１,0226-22-6633,医療法人尚仁会森田医院　理事長　森田　潔,森田　潔,一般　内　胃　循　睡眠障害内科,,平4. 1. 1,ika
診療所,04,0510630,おだか医院,気仙沼市田中前　４ー１０ー２,0226-22-3210,医療法人あさひ会おだか医院　理事長　小髙　庸一郎,小高　庸一郎,胃　外　内　呼内　皮,,平6. 7. 1,ika
診療所,04,0510713,医療法人社団晃和会あいざわクリニック,気仙沼市東新城　２－９－１,0226-21-1160,医療法人社団晃和会　理事長　今野　健一郎,大和田　雅信,内　消化器内科　糖尿病内科,,平11. 4. 1,ika
診療所,04,0510739,齋藤外科クリニック,気仙沼市東新城　１ー１２ー１,0226-22-7260,医療法人社団齋藤外科　理事長　齊藤　穂積,齊藤　穂積,外　麻　皮　こう,,平11. 12. 1,ika
診療所,04,0510762,小林直樹眼科,気仙沼市東新城　３－１０－８,0226-23-5855,小林　直樹,小林　直樹,一般　一般　眼,,平15. 2. 1,ika
診療所,04,0510804,小野医院,気仙沼市唐桑町宿浦　４０５ー８,0226-32-3128,医療法人社団泰清会　理事長　菊地淳一,菊地　淳一,一般　内　小　循,,平4. 1. 1,ika
診療所,04,0510812,宮城県子ども総合センター附属診療所気仙沼診療室,気仙沼市東新城３－３－３,0226-21-1020,宮城県知事　村井嘉浩,小野寺　滋実,精神科　児童精神科,,平18. 5. 1,ika
診療所,04,0510846,うちクリニック,気仙沼市東新城１－６－１３,0226-23-0087,内　啓一郎,内　啓一郎,ひ　内　皮,,平19. 6. 1,ika
診療所,04,0510895,猪苗代医院,気仙沼市三日町２丁目１－９,0226-24-7180,猪苗代　勇,猪苗代　勇,整外　内　外　リハ　皮,,平23. 7. 1,ika
診療所,04,0510911,条南整形外科,気仙沼市田中前二丁目１番地１０,0226-29-6711,森戸　伸吾,森戸　伸吾,整外　リウ　リハ,,平21. 7. 1,ika
診療所,04,0510937,医療法人進整会　志田整形外科医院,気仙沼市東新城２丁目６番４,0226-22-6838,医療法人進整会　理事長　志田　章,志田　章,整外　リハ,,平24. 5. 1,ika
診療所,04,0510945,医療法人千圃　鈴木医院,気仙沼市長磯原ノ沢５０－２,0226-27-2315,医療法人千圃　理事長　鈴木　裕道,鈴木　裕道,内　腎臓内科,,平26. 1. 1,ika
診療所,04,0510960,小野寺医院,気仙沼市赤岩五駄鱈　７６ー１,0226-23-9890,小野寺　滋,小野寺　滋,内　消,,平26. 6. 11,ika
診療所,04,0510986,大島医院,気仙沼市高井２１５番地２,0226-28-2603,森田　良平,森田　良平,内　整外,,平29. 6. 1,ika
病院,04,0510994,気仙沼市立病院,気仙沼市赤岩杉ノ沢８番地２,0226-22-7100,気仙沼市長　菅原　茂,横田　憲一,一般　一般　内　心内　呼内　消化器内科　循環器内科　小　外　整外　形外　脳外　皮　ひ　産婦　眼　耳い　リハ　放　麻　歯外　病理,340,平29. 10. 29,ika
